row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,trajectory,yaw_mode,flight_path,file_group,file_name,http_status,content_length_bytes,error
blackbird_source_inventory_packet_preview_flight,bentDice/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/bentDice/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,bentDice,yawConstant,bentDice/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,clover/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/clover/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,clover,yawConstant,clover/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,clover/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/clover/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,clover,yawConstant,clover/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,clover/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/clover/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,clover,yawConstant,clover/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,clover/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/clover/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,clover,yawConstant,clover/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,clover/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/clover/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,clover,yawConstant,clover/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,clover/yawConstant/maxSpeed6p0,declared_top_speed,6,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/clover/yawConstant/maxSpeed6p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,clover,yawConstant,clover/yawConstant/maxSpeed6p0,,,,,
blackbird_source_inventory_packet_preview_flight,dice/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/dice/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,dice,yawConstant,dice/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,dice/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/dice/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,dice,yawConstant,dice/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,dice/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/dice/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,dice,yawConstant,dice/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,dice/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/dice/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,dice,yawConstant,dice/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,halfMoon/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/halfMoon/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,halfMoon,yawConstant,halfMoon/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,halfMoon/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/halfMoon/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,halfMoon,yawConstant,halfMoon/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,halfMoon/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/halfMoon/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,halfMoon,yawConstant,halfMoon/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,halfMoon/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/halfMoon/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,halfMoon,yawConstant,halfMoon/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed6p0,declared_top_speed,6,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed6p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed6p0,,,,,
blackbird_source_inventory_packet_preview_flight,mouse/yawConstant/maxSpeed7p0,declared_top_speed,7,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/mouse/yawConstant/maxSpeed7p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,mouse,yawConstant,mouse/yawConstant/maxSpeed7p0,,,,,
blackbird_source_inventory_packet_preview_flight,oval/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/oval/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,oval,yawConstant,oval/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,oval/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/oval/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,oval,yawConstant,oval/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,oval/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/oval/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,oval,yawConstant,oval/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,patrick/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/patrick/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,patrick,yawConstant,patrick/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,patrick/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/patrick/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,patrick,yawConstant,patrick/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,patrick/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/patrick/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,patrick,yawConstant,patrick/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,patrick/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/patrick/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,patrick,yawConstant,patrick/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,patrick/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/patrick/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,patrick,yawConstant,patrick/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed0p5,declared_top_speed,0.5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed0p5/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed0p5,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,picasso/yawConstant/maxSpeed6p0,declared_top_speed,6,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/picasso/yawConstant/maxSpeed6p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,picasso,yawConstant,picasso/yawConstant/maxSpeed6p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed6p0,declared_top_speed,6,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed6p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed6p0,,,,,
blackbird_source_inventory_packet_preview_flight,sid/yawConstant/maxSpeed7p0,declared_top_speed,7,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sid/yawConstant/maxSpeed7p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sid,yawConstant,sid/yawConstant/maxSpeed7p0,,,,,
blackbird_source_inventory_packet_preview_flight,sphinx/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sphinx/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sphinx,yawConstant,sphinx/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,sphinx/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sphinx/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sphinx,yawConstant,sphinx/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,sphinx/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sphinx/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sphinx,yawConstant,sphinx/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,sphinx/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/sphinx/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,sphinx,yawConstant,sphinx/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,star/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/star/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,star,yawConstant,star/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,star/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/star/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,star,yawConstant,star/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,star/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/star/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,star,yawConstant,star/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,star/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/star/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,star,yawConstant,star/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,star/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/star/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,star,yawConstant,star/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed1p0,declared_top_speed,1,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed1p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed1p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed2p0,declared_top_speed,2,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed2p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed2p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed3p0,declared_top_speed,3,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed3p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed3p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed4p0,declared_top_speed,4,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed4p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed4p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed5p0,declared_top_speed,5,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed5p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed5p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed6p0,declared_top_speed,6,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed6p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed6p0,,,,,
blackbird_source_inventory_packet_preview_flight,thrice/yawConstant/maxSpeed7p0,declared_top_speed,7,m/s,docs/data/blackbird_source_inventory_packet.csv,http://blackbird-dataset.mit.edu/BlackbirdDatasetData/thrice/yawConstant/maxSpeed7p0/previewVideos/,readme_preview_inventory,Preview-link inventory from README; not raw mocap/RPM data.,thrice,yawConstant,thrice/yawConstant/maxSpeed7p0,,,,,
