row_type,name,metric,value,unit,source_file,evidence_role,status,note
propeller_archive_compact_reference_table,racingQuad,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains blocked
propeller_archive_compact_reference_table,racingQuad,message,reference-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,racingQuad,reference_payload_kind,compact-propeller-ct-cp-eta-geometry-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,compact propeller reference payload
propeller_archive_compact_reference_table,racingQuad,source_runtime_info,audit-only-prop-archive-reference-handoff,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,audit-only source
propeller_archive_compact_reference_table,apDrone,preset_name,apDrone,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains review material
propeller_archive_compact_reference_table,apDrone,target_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec blade count
propeller_archive_compact_reference_table,apDrone,target_diameter_inches,5.1,in,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec diameter
propeller_archive_compact_reference_table,apDrone,target_pitch_inches,4.5,in,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec pitch
propeller_archive_compact_reference_table,apDrone,performance_match_id,da4052 5.0x3.75 - 3,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate performance source
propeller_archive_compact_reference_table,apDrone,geometry_match_id,da4052 5.0x3.75,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate geometry source
propeller_archive_compact_reference_table,apDrone,matched_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,matched archive blade count
propeller_archive_compact_reference_table,apDrone,advance_ratio_min,0.0,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate domain lower bound
propeller_archive_compact_reference_table,apDrone,advance_ratio_max,0.8128,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate domain upper bound
propeller_archive_compact_reference_table,apDrone,rpm_min,1477.8,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate RPM lower bound
propeller_archive_compact_reference_table,apDrone,rpm_max,7946.7,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate RPM upper bound
propeller_archive_compact_reference_table,apDrone,static_ct_anchor_candidate,0.148290142857143,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static CT candidate from triage not active reference
propeller_archive_compact_reference_table,apDrone,static_cp_anchor_candidate,0.103175285714286,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static CP candidate from triage not active reference
propeller_archive_compact_reference_table,apDrone,max_efficiency_candidate,0.576493,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,max eta candidate from triage
propeller_archive_compact_reference_table,apDrone,geometry_station_available,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,0.7R geometry candidate exists
propeller_archive_compact_reference_table,apDrone,station_radius_ratio,0.7,r/R,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,geometry station sample
propeller_archive_compact_reference_table,apDrone,chord_to_radius,0.2068,c/R,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,chord candidate from triage
propeller_archive_compact_reference_table,apDrone,beta_degrees,20.912,deg,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,beta candidate from triage
propeller_archive_compact_reference_table,apDrone,curve_fit_acceptance_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current fit acceptance is closed
propeller_archive_compact_reference_table,apDrone,reference_material_export_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,apDrone,reference_row_available,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,row is not active reference material
propeller_archive_compact_reference_table,apDrone,ct_cp_eta_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,performance reference weight remains zero
propeller_archive_compact_reference_table,apDrone,static_anchor_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static anchor reference weight remains zero
propeller_archive_compact_reference_table,apDrone,geometry_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,geometry reference weight remains zero
propeller_archive_compact_reference_table,apDrone,runtime_coupling_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,runtime coupling remains closed
propeller_archive_compact_reference_table,apDrone,gameplay_auto_apply_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,gameplay auto apply remains closed
propeller_archive_compact_reference_table,apDrone,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains blocked
propeller_archive_compact_reference_table,apDrone,message,reference-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,apDrone,reference_payload_kind,compact-propeller-ct-cp-eta-geometry-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,compact propeller reference payload
propeller_archive_compact_reference_table,apDrone,source_runtime_info,audit-only-prop-archive-reference-handoff,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,audit-only source
propeller_archive_compact_reference_table,cinewhoop,preset_name,cinewhoop,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains review material
propeller_archive_compact_reference_table,cinewhoop,target_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec blade count
propeller_archive_compact_reference_table,cinewhoop,target_diameter_inches,2.9921,in,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec diameter
propeller_archive_compact_reference_table,cinewhoop,target_pitch_inches,2.5433,in,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec pitch
propeller_archive_compact_reference_table,cinewhoop,performance_match_id,gwsdd 3.0x3.0 - 2,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate performance source
propeller_archive_compact_reference_table,cinewhoop,geometry_match_id,gwsdd 3.0x3.0,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate geometry source
propeller_archive_compact_reference_table,cinewhoop,matched_blade_count,2,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,matched archive blade count differs from target
propeller_archive_compact_reference_table,cinewhoop,advance_ratio_min,0.0,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate domain lower bound
propeller_archive_compact_reference_table,cinewhoop,advance_ratio_max,1.0674,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate domain upper bound
propeller_archive_compact_reference_table,cinewhoop,rpm_min,2963.3,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate RPM lower bound
propeller_archive_compact_reference_table,cinewhoop,rpm_max,15063.0,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate RPM upper bound
propeller_archive_compact_reference_table,cinewhoop,static_ct_anchor_candidate,0.192041923076923,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static CT candidate from triage not active reference
propeller_archive_compact_reference_table,cinewhoop,static_cp_anchor_candidate,0.143023846153846,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static CP candidate from triage not active reference
propeller_archive_compact_reference_table,cinewhoop,max_efficiency_candidate,0.680984,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,max eta candidate from triage
propeller_archive_compact_reference_table,cinewhoop,geometry_station_available,true,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,0.7R geometry candidate exists
propeller_archive_compact_reference_table,cinewhoop,station_radius_ratio,0.7,r/R,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,geometry station sample
propeller_archive_compact_reference_table,cinewhoop,chord_to_radius,0.2599,c/R,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,chord candidate from triage
propeller_archive_compact_reference_table,cinewhoop,beta_degrees,25.05,deg,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,beta candidate from triage
propeller_archive_compact_reference_table,cinewhoop,curve_fit_acceptance_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current fit acceptance is closed
propeller_archive_compact_reference_table,cinewhoop,reference_material_export_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,cinewhoop,reference_row_available,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,row is not active reference material
propeller_archive_compact_reference_table,cinewhoop,ct_cp_eta_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,performance reference weight remains zero
propeller_archive_compact_reference_table,cinewhoop,static_anchor_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static anchor reference weight remains zero
propeller_archive_compact_reference_table,cinewhoop,geometry_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,geometry reference weight remains zero
propeller_archive_compact_reference_table,cinewhoop,runtime_coupling_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,runtime coupling remains closed
propeller_archive_compact_reference_table,cinewhoop,gameplay_auto_apply_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,gameplay auto apply remains closed
propeller_archive_compact_reference_table,cinewhoop,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains blocked
propeller_archive_compact_reference_table,cinewhoop,message,reference-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,cinewhoop,reference_payload_kind,compact-propeller-ct-cp-eta-geometry-reference,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,compact propeller reference payload
propeller_archive_compact_reference_table,cinewhoop,source_runtime_info,audit-only-prop-archive-reference-handoff,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,audit-only source
propeller_archive_compact_reference_table,heavyLift,preset_name,heavyLift,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current row remains review material
propeller_archive_compact_reference_table,heavyLift,target_blade_count,2,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec blade count
propeller_archive_compact_reference_table,heavyLift,target_diameter_inches,10.0,in,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec diameter
propeller_archive_compact_reference_table,heavyLift,target_pitch_inches,5.0,in,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,target RotorSpec pitch
propeller_archive_compact_reference_table,heavyLift,performance_match_id,ancf 10.0x5.0 - 2,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate performance source
propeller_archive_compact_reference_table,heavyLift,geometry_match_id,missing-reviewed-geometry-match,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,no current reviewed geometry source
propeller_archive_compact_reference_table,heavyLift,matched_blade_count,2,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,matched archive blade count
propeller_archive_compact_reference_table,heavyLift,advance_ratio_min,0.0,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate domain lower bound
propeller_archive_compact_reference_table,heavyLift,advance_ratio_max,0.667,J,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate domain upper bound
propeller_archive_compact_reference_table,heavyLift,rpm_min,1060.0,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate RPM lower bound
propeller_archive_compact_reference_table,heavyLift,rpm_max,7440.0,rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,candidate RPM upper bound
propeller_archive_compact_reference_table,heavyLift,static_ct_anchor_candidate,0.0900960714285714,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static CT candidate from triage not active reference
propeller_archive_compact_reference_table,heavyLift,static_cp_anchor_candidate,0.0308062142857143,coefficient,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,static CP candidate from triage not active reference
propeller_archive_compact_reference_table,heavyLift,max_efficiency_candidate,0.679833,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,max eta candidate from triage
propeller_archive_compact_reference_table,heavyLift,geometry_station_available,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current archive has no matching geometry row
propeller_archive_compact_reference_table,heavyLift,station_radius_ratio,0.0,r/R,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,no geometry candidate available
propeller_archive_compact_reference_table,heavyLift,chord_to_radius,0.0,c/R,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,no geometry candidate available
propeller_archive_compact_reference_table,heavyLift,beta_degrees,0.0,deg,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,no geometry candidate available
propeller_archive_compact_reference_table,heavyLift,curve_fit_acceptance_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current fit acceptance is closed
propeller_archive_compact_reference_table,heavyLift,reference_material_export_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,current handoff is closed
propeller_archive_compact_reference_table,heavyLift,reference_row_available,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,row is not active reference material
propeller_archive_compact_reference_table,heavyLift,ct_cp_eta_reference_weight,0,weight,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveCompactReferenceTable.java,current_compact_reference_table,BLOCKED,performance reference weight remains zero
