row_type,axis,tuning_stage,filename,source_page,download_url,local_source_file,kp,ki,kd,trial_count,mae_mean,mae_median,mae_min,mae_max,mae_stddev,best_trial,best_trial_mae,note,previous_tuning_stage,previous_mae_mean,mae_mean_ratio_vs_previous_stage,mae_mean_reduction_fraction_vs_previous_stage,config_kp,config_ki,config_kd,config_d_min,config_matches_best_kp,config_matches_best_ki,config_matches_best_kd,config_d_min_matches_best_kd
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,85.0,,,3,52.61795484843652,53.388971282189566,47.80711492367857,56.65777833944143,3.654167527688417,S1,47.80711492367857,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,90.0,,,3,43.738734728358224,41.59000497265042,40.09389448725548,49.53230472516876,4.14195417865244,S2,40.09389448725548,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,95.0,,,3,51.63697651001888,51.65407956844235,51.60277039317196,51.65407956844235,0.024187377180521264,S1,51.60277039317196,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,100.0,,,3,54.86164200878388,53.68101735329183,53.36498825984868,57.538920413211116,1.8975129930314893,S2,53.36498825984868,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,105.0,,,3,43.35455738627608,46.06683623004098,35.733554246440846,48.26328168234643,5.462957672620956,S3,35.733554246440846,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,110.0,,,3,41.74508479597794,42.6435432230523,38.7473858007705,43.84432536411102,2.1756407312133987,S1,38.7473858007705,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,115.0,,,3,41.16318985997621,40.38742707465175,39.80489818381948,43.2972443214574,1.5276291676078533,S1,39.80489818381948,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,120.0,,,3,44.99253807461539,43.120547640249335,42.819939511773605,49.03712707182321,2.862588156310925,S1,42.819939511773605,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,125.0,,,3,36.434250010288785,36.50364640883978,31.451419269508598,41.34768435251799,4.040431292440333,S2,31.451419269508598,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,130.0,,,3,42.34713758245081,38.682681040543706,34.59000762776507,53.76872407904367,8.24730147746443,S1,34.59000762776507,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,135.0,,,3,31.29778899264627,32.174609914021865,28.986451612903227,32.732305451013715,1.6501447290552487,S2,28.986451612903227,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,140.0,,,3,35.440113493128365,31.829473684210527,29.019779749812894,45.47108704536167,7.185119706980104,S1,29.019779749812894,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,145.0,,,3,49.17701283521626,51.39051424152597,39.77602591792657,56.36449834619625,6.9507335695674195,S2,39.77602591792657,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,150.0,,,3,57.93281628575352,44.8661054846771,42.62396804260985,86.3083753299736,20.085418564741524,S3,42.62396804260985,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,155.0,,,3,48.74526137310561,46.79400339888323,44.67236778262979,54.769412937803814,4.346886700301004,S3,44.67236778262979,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,160.0,,,3,54.49659462001841,52.22025028441411,36.94838343732275,74.32115013831839,15.342038768743448,S3,36.94838343732275,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,165.0,,,3,51.26330427731788,53.84028689766643,46.01969255500854,53.92993337927866,3.7079740239715164,S2,46.01969255500854,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,170.0,,,3,38.44892138385564,38.05249396621078,37.90142031776601,39.392849867590144,0.6703016975549567,S1,37.90142031776601,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,175.0,,,3,41.36825878856788,43.680464778503996,33.78036529680365,46.643946290395995,5.500160688537496,S2,33.78036529680365,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,180.0,,,3,40.93627592531603,40.97638039987569,39.28096548803727,42.55148188803513,1.3354838467320922,S1,39.28096548803727,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,185.0,,,3,47.875441534987566,47.95082530949106,42.50127521446789,53.17422408100374,4.357539168844119,S2,42.50127521446789,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_stage_best,pitch,p_only,RESULT_P_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/f694cf3e-e630-4c7d-b429-aac6ebff58c5/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_PITCH.csv,135.0,,,3,31.29778899264627,32.174609914021865,28.986451612903227,32.732305451013715,1.6501447290552487,S2,28.986451612903227,Best candidate within this APdrone axis/stage by mean MAE across available trials.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,5.0,,3,31.27570149522956,28.716790648246548,28.466734171183514,36.64357966625862,3.7970356073027975,S2,28.466734171183514,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,10.0,,3,27.006942551583993,27.110984848484847,25.55053464186319,28.35930816440394,1.1490346019999567,S1,25.55053464186319,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,15.0,,3,25.465830110813986,25.606335715665445,24.260449141347426,26.530705475429095,0.9321381601298846,S1,24.260449141347426,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,20.0,,3,22.814157536796177,23.274986161510547,20.307295921573555,24.86019052730444,1.887058485004364,S2,20.307295921573555,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,25.0,,3,18.141369802153545,17.926985626560498,17.05128205128205,19.445841728618078,0.9892587942964961,S2,17.05128205128205,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,30.0,,3,8.56925120945217,8.130758349221969,6.941424554826616,10.635570724307925,1.5396722533768896,S2,6.941424554826616,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
apdrone_pid_tuning_candidate,pitch,p_i,RESULT_P_I_PITCH.csv,https://data.mendeley.com/datasets/zgsvdtxnfh/2,https://data.mendeley.com/public-files/datasets/zgsvdtxnfh/files/dc881354-a429-488b-99af-39a91f9669b2/file_downloaded,docs/data/raw/apdrone_zgsvdtxnfh_v2/pid_tuning_results/RESULT_P_I_PITCH.csv,135.0,35.0,,3,10.249227261818463,9.85031378321841,9.778624546739598,11.118743455497382,0.6155369715184379,S1,9.778624546739598,MAE units are the APdrone tuning script's gyro-vs-setpoint absolute-error units; use as relative tuning evidence.,,,,,,,,,,,,
