row_type,name,source,max_rate_dps_low,max_rate_dps_high,note,formula,preset,axis,max_rate_dps,rate_expo,rate_super,center_sensitivity_dps_per_stick,center_sensitivity_over_max,rate_at_0_5_stick_dps,rate_at_0_75_stick_dps,mid_stick_over_max,inside_betaflight_race_band,inside_betaflight_freestyle_band,max_rate_over_race_low,max_rate_over_race_high,max_rate_over_freestyle_low,stick,current_target_rate_dps,current_fraction_of_max,equivalent_actual_center_sensitivity_dps,betaflight_actual_same_full_center_dps,current_minus_actual_same_full_center_dps,current_over_actual_same_full_center
reference_rate_band,Betaflight race rate guidance,https://betaflight.com/docs/wiki/guides/current/Rate-Calculator,550.0,650.0,Betaflight rate-calculator guide describes 550-650 deg/s as a common racing range.,,,,,,,,,,,,,,,,,,,,,,,
reference_rate_band,Betaflight freestyle rate guidance,https://betaflight.com/docs/wiki/guides/current/Rate-Calculator,850.0,1200.0,Betaflight rate-calculator guide describes 850-1200 deg/s as a common freestyle range.,,,,,,,,,,,,,,,,,,,,,,,
current_curve_scan,racingQuad yaw stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,yaw,520.0,0.15,0.2,,,,,,,,,,,0.25,93.38775510204081,0.17959183673469387,353.6,97.24609375,-3.8583386479591866,0.960323972931209
current_curve_scan,racingQuad yaw stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,yaw,520.0,0.15,0.2,,,,,,,,,,,0.5,202.57887517146776,0.3895747599451303,353.6,212.55,-9.971124828532254,0.9530880977250894
current_curve_scan,racingQuad yaw stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,yaw,520.0,0.15,0.2,,,,,,,,,,,0.75,339.04415773214606,0.6520079956387425,353.6,349.20234375000007,-10.158186017854007,0.9709103154670508
current_curve_scan,racingQuad yaw stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,yaw,520.0,0.15,0.2,,,,,,,,,,,1.0,520.0,1.0,353.6,520.0,0.0,1.0
current_axis_summary,racingQuad roll,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,racingQuad,roll,720.0,0.35,0.45,257.40000000000003,0.35750000000000004,175.076807793181,352.18290214953794,0.2431622330460847,0,0,1.309090909090909,1.1076923076923078,0.8470588235294118,,,,,,,
current_curve_scan,racingQuad roll stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,roll,720.0,0.35,0.45,,,,,,,,,,,0.0,0.0,0.0,257.40000000000003,0.0,0.0,
current_curve_scan,racingQuad roll stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,roll,720.0,0.35,0.45,,,,,,,,,,,0.25,71.9543629833087,0.09993661525459542,257.40000000000003,83.18265380859376,-11.228290825285058,0.8650164389907329
current_curve_scan,racingQuad roll stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,roll,720.0,0.35,0.45,,,,,,,,,,,0.5,175.076807793181,0.2431622330460847,257.40000000000003,206.40234375,-31.32553595681901,0.8482307158548483
current_curve_scan,racingQuad roll stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,roll,720.0,0.35,0.45,,,,,,,,,,,0.75,352.18290214953794,0.489142919652136,257.40000000000003,391.00462646484374,-38.8217243153058,0.9007128773224468
current_curve_scan,racingQuad roll stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,racingQuad,roll,720.0,0.35,0.45,,,,,,,,,,,1.0,720.0,1.0,257.40000000000003,720.0,0.0,1.0
current_axis_summary,cinewhoop pitch,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,cinewhoop,pitch,430.0,0.45,0.25,177.37500000000003,0.4125000000000001,116.47359454855197,228.69395263278915,0.27086882453151623,0,0,0.7818181818181819,0.6615384615384615,0.5058823529411764,,,,,,,
current_curve_scan,cinewhoop pitch stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,pitch,430.0,0.45,0.25,,,,,,,,,,,0.0,0.0,0.0,177.37500000000003,0.0,0.0,
current_curve_scan,cinewhoop pitch stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,pitch,430.0,0.45,0.25,,,,,,,,,,,0.25,48.358662613981764,0.11246200607902736,177.37500000000003,53.05548858642579,-4.696825972444024,0.9114733254262085
current_curve_scan,cinewhoop pitch stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,pitch,430.0,0.45,0.25,,,,,,,,,,,0.5,116.47359454855197,0.27086882453151623,177.37500000000003,125.19970703125,-8.726112482698028,0.9303024528602133
current_curve_scan,cinewhoop pitch stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,pitch,430.0,0.45,0.25,,,,,,,,,,,0.75,228.69395263278915,0.5318464014716027,177.37500000000003,231.41992950439453,-2.7259768716053827,0.9882206477314063
current_curve_scan,cinewhoop pitch stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,pitch,430.0,0.45,0.25,,,,,,,,,,,1.0,430.0,1.0,177.37500000000003,430.0,0.0,1.0
current_axis_summary,cinewhoop yaw,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,cinewhoop,yaw,320.0,0.25,0.12,211.2,0.6599999999999999,120.26281208935609,204.49125191099031,0.3758212877792378,0,0,0.5818181818181818,0.49230769230769234,0.3764705882352941,,,,,,,
current_curve_scan,cinewhoop yaw stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,yaw,320.0,0.25,0.12,,,,,,,,,,,0.0,0.0,0.0,211.2,0.0,0.0,
current_curve_scan,cinewhoop yaw stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,yaw,320.0,0.25,0.12,,,,,,,,,,,0.25,55.1671197825044,0.17239724932032624,211.2,57.906640624999994,-2.739520842495594,0.9526907309260683
current_curve_scan,cinewhoop yaw stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,yaw,320.0,0.25,0.12,,,,,,,,,,,0.5,120.26281208935609,0.3758212877792378,211.2,126.425,-6.162187910643908,0.9512581537619623
current_curve_scan,cinewhoop yaw stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,yaw,320.0,0.25,0.12,,,,,,,,,,,0.75,204.49125191099031,0.6390351622218448,211.2,209.14101562499997,-4.6497637140096515,0.9777673274650874
current_curve_scan,cinewhoop yaw stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,yaw,320.0,0.25,0.12,,,,,,,,,,,1.0,320.0,1.0,211.2,320.0,0.0,1.0
current_axis_summary,cinewhoop roll,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,cinewhoop,roll,430.0,0.45,0.25,177.37500000000003,0.4125000000000001,116.47359454855197,228.69395263278915,0.27086882453151623,0,0,0.7818181818181819,0.6615384615384615,0.5058823529411764,,,,,,,
current_curve_scan,cinewhoop roll stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,roll,430.0,0.45,0.25,,,,,,,,,,,0.0,0.0,0.0,177.37500000000003,0.0,0.0,
current_curve_scan,cinewhoop roll stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,roll,430.0,0.45,0.25,,,,,,,,,,,0.25,48.358662613981764,0.11246200607902736,177.37500000000003,53.05548858642579,-4.696825972444024,0.9114733254262085
current_curve_scan,cinewhoop roll stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,roll,430.0,0.45,0.25,,,,,,,,,,,0.5,116.47359454855197,0.27086882453151623,177.37500000000003,125.19970703125,-8.726112482698028,0.9303024528602133
current_curve_scan,cinewhoop roll stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,roll,430.0,0.45,0.25,,,,,,,,,,,0.75,228.69395263278915,0.5318464014716027,177.37500000000003,231.41992950439453,-2.7259768716053827,0.9882206477314063
current_curve_scan,cinewhoop roll stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,cinewhoop,roll,430.0,0.45,0.25,,,,,,,,,,,1.0,430.0,1.0,177.37500000000003,430.0,0.0,1.0
current_axis_summary,heavyLift pitch,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,heavyLift,pitch,260.0,0.3,0.15,154.7,0.595,90.92236230922362,159.59303835829937,0.3497013934970139,0,0,0.4727272727272727,0.4,0.3058823529411765,,,,,,,
current_curve_scan,heavyLift pitch stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,pitch,260.0,0.3,0.15,,,,,,,,,,,0.0,0.0,0.0,154.7,0.0,0.0,
current_curve_scan,heavyLift pitch stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,pitch,260.0,0.3,0.15,,,,,,,,,,,0.25,40.81091930951425,0.1569650742673625,154.7,43.28958740234375,-2.4786680928295013,0.9427421640730329
current_curve_scan,heavyLift pitch stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,pitch,260.0,0.3,0.15,,,,,,,,,,,0.5,90.92236230922362,0.3497013934970139,154.7,96.27109374999999,-5.348731440776376,0.9444409403442934
current_curve_scan,heavyLift pitch stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,pitch,260.0,0.3,0.15,,,,,,,,,,,0.75,159.59303835829937,0.6138193783011514,154.7,163.10921630859374,-3.5161779502943773,0.978442800291297
current_curve_scan,heavyLift pitch stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,pitch,260.0,0.3,0.15,,,,,,,,,,,1.0,260.0,1.0,154.7,260.0,0.0,1.0
current_axis_summary,heavyLift yaw,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,heavyLift,yaw,180.0,0.2,0.08,132.48000000000002,0.7360000000000001,72.85714285714286,119.89685268447502,0.40476190476190477,0,0,0.32727272727272727,0.27692307692307694,0.21176470588235294,,,,,,,
current_curve_scan,heavyLift yaw stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,yaw,180.0,0.2,0.08,,,,,,,,,,,0.0,0.0,0.0,132.48000000000002,0.0,0.0,
current_curve_scan,heavyLift yaw stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,yaw,180.0,0.2,0.08,,,,,,,,,,,0.25,34.19313850063533,0.18996188055908517,132.48000000000002,35.498320312500006,-1.3051818118646779,0.9632325755028729
current_curve_scan,heavyLift yaw stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,yaw,180.0,0.2,0.08,,,,,,,,,,,0.5,72.85714285714286,0.40476190476190477,132.48000000000002,75.89250000000001,-3.0353571428571513,0.9600045176683183
current_curve_scan,heavyLift yaw stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,yaw,180.0,0.2,0.08,,,,,,,,,,,0.75,119.89685268447502,0.6660936260248612,132.48000000000002,122.4355078125,-2.5386551280249847,0.9792653685733658
current_curve_scan,heavyLift yaw stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,yaw,180.0,0.2,0.08,,,,,,,,,,,1.0,180.0,1.0,132.48000000000002,180.0,0.0,1.0
current_axis_summary,heavyLift roll,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,heavyLift,roll,260.0,0.3,0.15,154.7,0.595,90.92236230922362,159.59303835829937,0.3497013934970139,0,0,0.4727272727272727,0.4,0.3058823529411765,,,,,,,
current_curve_scan,heavyLift roll stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,roll,260.0,0.3,0.15,,,,,,,,,,,0.0,0.0,0.0,154.7,0.0,0.0,
current_curve_scan,heavyLift roll stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,roll,260.0,0.3,0.15,,,,,,,,,,,0.25,40.81091930951425,0.1569650742673625,154.7,43.28958740234375,-2.4786680928295013,0.9427421640730329
current_curve_scan,heavyLift roll stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,roll,260.0,0.3,0.15,,,,,,,,,,,0.5,90.92236230922362,0.3497013934970139,154.7,96.27109374999999,-5.348731440776376,0.9444409403442934
current_curve_scan,heavyLift roll stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,roll,260.0,0.3,0.15,,,,,,,,,,,0.75,159.59303835829937,0.6138193783011514,154.7,163.10921630859374,-3.5161779502943773,0.978442800291297
current_curve_scan,heavyLift roll stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,heavyLift,roll,260.0,0.3,0.15,,,,,,,,,,,1.0,260.0,1.0,154.7,260.0,0.0,1.0
current_axis_summary,hexLift pitch,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,hexLift,pitch,300.0,0.28,0.18,177.12,0.5904,104.60760038755517,183.6549778086582,0.3486920012918506,0,0,0.5454545454545454,0.46153846153846156,0.35294117647058826,,,,,,,
current_curve_scan,hexLift pitch stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,pitch,300.0,0.28,0.18,,,,,,,,,,,0.0,0.0,0.0,177.12,0.0,0.0,
current_curve_scan,hexLift pitch stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,pitch,300.0,0.28,0.18,,,,,,,,,,,0.25,46.913181201111904,0.15637727067037302,177.12,49.818,-2.904818798888094,0.9416913806477961
current_curve_scan,hexLift pitch stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,pitch,300.0,0.28,0.18,,,,,,,,,,,0.5,104.60760038755517,0.3486920012918506,177.12,111.21600000000001,-6.608399612444842,0.9405804955002443
current_curve_scan,hexLift pitch stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,pitch,300.0,0.28,0.18,,,,,,,,,,,0.75,183.6549778086582,0.612183259362194,177.12,188.73000000000002,-5.075022191341816,0.9731096158992115
current_curve_scan,hexLift pitch stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,pitch,300.0,0.28,0.18,,,,,,,,,,,1.0,300.0,1.0,177.12,300.0,0.0,1.0
current_axis_summary,hexLift yaw,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,Current project rate profile; max_rate_dps is the full-stick target in Acro mode.,,hexLift,yaw,210.00000000000003,0.18,0.08,158.42400000000004,0.7544000000000001,86.55376009944067,141.29945222154598,0.4121607623782888,0,0,0.3818181818181819,0.3230769230769231,0.2470588235294118,,,,,,,
current_curve_scan,hexLift yaw stick 0.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,yaw,210.00000000000003,0.18,0.08,,,,,,,,,,,0.0,0.0,0.0,158.42400000000004,0.0,0.0,
current_curve_scan,hexLift yaw stick 0.25,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,yaw,210.00000000000003,0.18,0.08,,,,,,,,,,,0.25,40.8281428753019,0.19441972797762808,158.42400000000004,42.25153652343751,-1.4233936481356082,0.9663114346777417
current_curve_scan,hexLift yaw stick 0.50,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,yaw,210.00000000000003,0.18,0.08,,,,,,,,,,,0.5,86.55376009944067,0.4121607623782888,158.42400000000004,89.93013750000001,-3.376377400559349,0.9624555516713255
current_curve_scan,hexLift yaw stick 0.75,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,yaw,210.00000000000003,0.18,0.08,,,,,,,,,,,0.75,141.29945222154598,0.6728545343883141,158.42400000000004,144.25972558593753,-2.960273364391554,0.9794795577742308
current_curve_scan,hexLift yaw stick 1.00,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,,,"Positive-stick Acro-mode curve scan; Betaflight Actual reference uses same full rate, center slope, and expo for shape comparison.",,hexLift,yaw,210.00000000000003,0.18,0.08,,,,,,,,,,,1.0,210.00000000000003,1.0,158.42400000000004,210.00000000000003,0.0,1.0
