row_type,archive,flight_id,profile,member_path,source_url,compressed_size_bytes,uncompressed_size_bytes,row_count,valid_velocity_row_count,duration_s,sample_rate_hz_est,speed_max_m_s,speed_p99_m_s,speed_p95_m_s,speed_p50_m_s,horizontal_speed_max_m_s,vbat_min_v,vbat_p05_v,vbat_p50_v,vbat_at_vmax_v,vbat_sag_from_nominal_at_vmax_v,thrust_sum_p50,thrust_sum_p95,thrust_sum_max,thrust_mean_p50,thrust_mean_p95,thrust_mean_at_vmax,channels_thrust_p50_us,channels_thrust_p95_us,channels_thrust_at_vmax_us,gyro_norm_p95_rad_s,gyro_norm_max_rad_s,imu_accel_norm_p95_m_s2,imu_accel_norm_max_m_s2,velocity_derived_accel_norm_p95_m_s2,velocity_derived_accel_norm_max_m_s2,drone_residual_p50,drone_residual_p95,elapsed_time_at_vmax_s,vx_at_vmax_m_s,vy_at_vmax_m_s,vz_at_vmax_m_s,roll_at_vmax_rad,pitch_at_vmax_rad,yaw_at_vmax_rad,speed_max_over_readme_floor,current_racing_x_drag_at_vmax_n,current_racing_x_drag_at_vmax_over_margin,current_racing_required_total_thrust_over_max_at_vmax,current_racing_tilt_deg_for_drag_balance_at_vmax,thrust_0_at_vmax,thrust_1_at_vmax,thrust_2_at_vmax,thrust_3_at_vmax
ratm_flight_metric,autonomous,flight-11a-lemniscate,lemniscate,autonomous/flight-11a-lemniscate/flight-11a-lemniscate_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,9104249,32087472,11197,11197,22.392,500.0,10.098444648596848,9.922101827855597,8.018809022238397,0.7007574144525972,10.09569498874471,22.5,23.0,23.70000076,23.29999924,-1.099999239999999,1.0000957300420832,1.6543153146233345,2.4898770785416877,0.2500239325105208,0.4135788286558336,0.3976108974947442,1262.0,1432.0,1425.0,4.570109669618101,6.8993784641991835,23.638513498045818,39.7194975662371,41.92117485922278,210.1562963998585,0.0013616092754820937,0.001938460136819242,12.406,8.632870370401395,5.234176771337658,0.23564170897628375,0.6011659867225275,0.3194831645934066,0.42134434995329667,0.4808783165998499,18.611091638541314,0.3517395719678563,0.3983586424141936,59.902667215714864,0.5091233366853539,0.3186958709600561,0.4812011222494744,0.2814232600840925
ratm_flight_metric,autonomous,flight-12a-lemniscate,lemniscate,autonomous/flight-12a-lemniscate/flight-12a-lemniscate_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,9428172,33672345,11689,11689,23.376,500.0,10.067702510323466,9.906568252116301,8.014258778492271,0.42312275667216553,10.066489483940178,23.0,23.29999924,24.0,23.5,-1.3000000000000007,0.9845127568765617,1.6048373229714645,2.469645785282041,0.24612818921914043,0.40120933074286613,0.23152897102897102,1260.0,1427.6000000000004,1240.0,4.482904362160706,6.895417466975242,23.47513486026263,39.65459986323217,41.71418675500852,247.6900263098946,0.0014358924615384616,0.0020144885068870523,12.246,8.505460972016788,5.384361074795913,-0.1562795767054757,-0.844299891030303,-0.08091440371349862,0.6559091596859504,0.4794144052534984,18.497950675138146,0.34960126891651633,0.3965473175610174,59.75085749055205,0.2288347671768232,0.16456223776223777,0.31104934064935064,0.22166953852747254
ratm_flight_metric,autonomous,flight-13a-trackRATM,trackRATM,autonomous/flight-13a-trackRATM/flight-13a-trackRATM_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,29227585,103422519,23192,23192,46.382,500.0,21.24864623840087,20.658538065853577,14.866171352168832,0.9819355769633467,20.80559588546777,21.001059490806764,21.5,23.687421708431877,22.10000038,0.0999996199999984,0.9950000048395635,2.547153301270909,3.4059399254345446,0.24875000120989088,0.6367883253177272,0.48831753610262446,1263.0,1642.0,1494.0,6.418285382867337,18.465691562911996,37.480623356592666,50.92208212636847,60.62201418302364,282.6345172364392,0.0009570139711538462,0.0018621767300858235,25.024,-20.71121600014791,-1.1704031650423905,4.602244581851702,-0.7351232674972528,-0.712755158260989,2.8144819008928574,1.011840297066708,82.3996564710591,1.557308967164935,1.5389400926831267,82.54156417461944,0.33962737156966843,0.5165139738485425,0.5205698737303416,0.5765589252619453
ratm_flight_metric,autonomous,flight-14a-trackRATM,trackRATM,autonomous/flight-14a-trackRATM/flight-14a-trackRATM_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,29881292,107205777,23900,23900,47.798,500.0,21.3700532167382,20.679956146549095,14.782476866095141,0.9728112495363441,20.888598626081702,20.601165442680134,20.97242285738326,23.364905346045436,21.60000038,0.5999996199999984,1.00494210934343,2.5157361448063136,3.2105679033409587,0.2512355273358575,0.6289340362015784,0.2612668490148252,1263.0,1625.0,1214.0,5.716807960874596,18.887525092362633,35.678006941869114,49.06490675321826,59.53965356660952,348.0732561922896,0.0009762715174030514,0.001950660992520737,26.404,-20.863693794411212,-1.0197224203622304,4.510612145228222,-0.9568563104683195,-0.341941379077135,2.62377765792011,1.017621581749438,83.34394934373563,1.5751555920324256,1.5562807014749622,82.6251332684662,0.057115095662626465,0.27646078333166385,0.33284272313032154,0.378648793934689
ratm_flight_metric,autonomous,flight-15a-trackRATM,trackRATM,autonomous/flight-15a-trackRATM/flight-15a-trackRATM_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,27605894,100493485,22502,22502,45.002,500.0,21.142044850811907,20.70863705751547,14.936588329880811,0.9906530956717076,20.693425927633797,20.70000076,21.10000038,23.37500662621372,21.813983660311653,0.3860163396883465,1.0070000172237166,2.548583181028298,3.2817536789773847,0.25175000430592914,0.6371457952570745,0.2331370319655034,1265.0,1633.0,1231.0,5.8503255607218465,18.23620033768361,36.626057483836185,48.255470771924635,60.067642263903984,277.81259394142546,0.000964431201923077,0.0019488023616383615,23.958,-20.672727339016802,-0.9253221002083574,4.332226200381922,-0.9509978735576923,-0.344868668228022,2.5909275926236264,1.0067640405148528,81.57495603645796,1.5417225747328225,1.5237983659150767,82.46702310817467,0.13773745817288408,0.24292398370637786,0.2841119098997192,0.26777477608303246
ratm_flight_metric,autonomous,flight-16a-trackRATM,trackRATM,autonomous/flight-16a-trackRATM/flight-16a-trackRATM_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,27733504,101053798,22596,22596,45.19,500.0,21.352892084013423,20.731193791597384,14.884544287689875,0.9900761937917633,20.858215709861604,21.103864960358035,21.60000038,23.79999924,22.318205179789334,-0.11820517978933509,0.9953229268696666,2.512804966796848,3.4677925102044536,0.24883073171741665,0.628201241699212,0.3950403788464614,1263.0,1638.0,1370.0,6.85486656069612,20.018590901725577,36.894970706080294,51.20795692750105,62.772881028854115,342.8680137794043,0.0009549699381868131,0.0019167329807692308,24.526,-20.81255960024726,-1.2021784227008394,4.619321408786278,-0.7894363145879121,-0.6414741682692309,2.8013207409203296,1.0168043849530202,83.21014506415295,1.5726267634745987,1.5538233749112689,82.61340513504042,0.28375209916033584,0.401157531047581,0.456845245957617,0.43840663922031187
ratm_flight_metric,autonomous,flight-17a-trackRATM,trackRATM,autonomous/flight-17a-trackRATM/flight-17a-trackRATM_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,28359405,101436002,22665,22665,45.328,499.99999999999994,21.276562312180126,20.71516460673434,14.858476135919751,0.9891477870189624,20.81312487444883,20.70000076,20.935468722757037,23.0,21.796454079926097,0.40354592007390266,1.0109999905994937,2.518723785092483,3.166802425686412,0.25274999764987344,0.6296809462731208,0.16789939195531425,1265.0,1625.0,1160.0,5.859649029030127,18.484632135311788,35.94262586783484,49.00263340452382,61.33285105003816,295.90571658412847,0.0009846762307692308,0.0019033060264462807,23.218,-20.783827143364757,-1.1039457931144359,4.416552590503486,-0.9701621057142857,-0.3251707043296704,2.619241742989011,1.0131696339133394,82.61630894789528,1.5614035818682617,1.542918318405536,82.56090377477173,0.058918434747798246,0.1837254706255004,0.2283506803032426,0.20060298214471578
ratm_flight_metric,autonomous,flight-18a-trackRATM,trackRATM,autonomous/flight-18a-trackRATM/flight-18a-trackRATM_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,29747874,108105268,24188,24188,48.374,500.0,21.39254029584254,20.651740622840293,14.763782676258902,0.9670868795529146,20.917205676158936,20.89999962,21.20000076,23.425461868243804,21.89999962,0.3000003800000002,1.004129294291297,2.5276105183811604,3.2991714053817676,0.25103232357282423,0.6319026295952901,0.1910123057952872,1264.0,1627.0,1168.0,5.622691517044635,18.138060372478407,36.34119269234117,49.31984507588889,57.73681159047332,300.2622418260812,0.000898949652892562,0.0019006404173553728,26.426,-20.890289321998132,-1.0608041015882328,4.484560960730853,-0.9289964907768595,-0.3671533658181818,2.6298713648099175,1.018692395040121,83.51944240643755,1.5784723160568386,1.5595037444459154,82.64045945397973,0.267396486988218,0.16374804441931412,0.24278750262991794,0.0901171891436987
ratm_flight_metric,piloted,flight-01p-ellipse,ellipse,piloted/flight-01p-ellipse/flight-01p-ellipse_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,42081926,150129027,52771,52771,105.54,499.99999999999994,8.446077392963003,8.16415252967542,7.577673237533141,4.5800813435139585,8.422272391036842,22.70000076,22.89999962,23.29999924,23.5,-1.3000000000000007,1.0420222160335029,1.3893638249411224,2.432734161816554,0.2605055540083757,0.3473409562352806,0.29335481219487897,1256.0,1342.0,1287.0,3.7229149017703733,9.425669861113239,15.870148240410618,64.96866262719334,37.956004860439236,287.03306507760584,0.0021129261895604396,0.002827072843633639,42.596,8.417975097901946,0.2690120441990382,-0.6336805970670786,-0.48536114565013777,0.08848512211570247,0.6348173107190083,0.4021941615696668,13.018860757345532,0.24604943112604802,0.3130982067675602,50.35514933823917,0.3650167320524061,0.1685974892896284,0.31362260440171363,0.32618242303576767
ratm_flight_metric,piloted,flight-02p-ellipse,ellipse,piloted/flight-02p-ellipse/flight-02p-ellipse_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,38732667,135714216,47146,47146,94.29,499.99999999999994,8.494734064641097,8.150171502726211,7.530544561341049,4.939179324321785,8.482762255033105,22.900221810149606,23.10000038,23.60000038,23.20000076,-1.0000007600000025,1.0335358946278677,1.417201586606433,2.179816039762309,0.2583839736569669,0.35430039665160823,0.2568487147975466,1254.0,1350.0,1250.0,3.544894725919929,12.893057083018482,16.83233948097845,98.11612641029828,39.7841470448356,287.99310848759455,0.0020981251513486517,0.0029070094375,83.252,-8.397515331452782,-1.152539141731484,-0.5602647711271758,0.6037510357857143,-0.060175741192307695,-2.5612098320906593,0.40451114593529036,13.169292496287728,0.24889250967799778,0.31524830164162737,50.67818979410022,0.32695164059738707,0.13104836940261294,0.2607255462810412,0.3086693029091453
ratm_flight_metric,piloted,flight-03p-ellipse,ellipse,piloted/flight-03p-ellipse/flight-03p-ellipse_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,35601029,128638982,45425,45425,90.848,500.0,8.256000923862528,7.708817437853965,7.0787692958860156,4.264511642120083,8.24643388479967,23.10000038,23.20000076,23.70000076,24.10000038,-1.9000003800000016,1.0106342071165155,1.3941444580363291,2.0888838655872135,0.2526585517791289,0.3485361145090823,0.21998416969215018,1248.0,1343.800000000003,1215.0,3.4252652074727803,5.003508075737008,16.573207933979575,53.251470281478625,40.67437356165832,232.375002307485,0.00205713260989011,0.002671374151575697,20.276,8.239993174496401,-0.32585932643532606,0.3973404565945283,-0.25060363278236913,0.21863998889807162,0.5390661037465565,0.39314290113631084,12.439483104004452,0.23509950665348736,0.3049134132440625,49.068709164177086,0.28099999,0.1356455707709977,0.20806331414261459,0.2552278038549885
ratm_flight_metric,piloted,flight-04p-ellipse,ellipse,piloted/flight-04p-ellipse/flight-04p-ellipse_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,41548086,153322721,53396,53396,106.79,499.99999999999994,8.566510158459565,7.621054590695585,7.234395544566164,4.731314257459214,8.562499223278682,23.10000038,23.20000076,23.70000076,24.20000076,-2.0000007600000025,1.031348415300307,1.3432788329362269,2.111973952032915,0.25783710382507674,0.3358197082340567,0.2121389689828726,1253.0,1332.0,1207.0,3.152025150769197,6.983649748804676,15.801881369894971,40.42872129232686,41.256029655305205,293.34469978783767,0.00207329214010989,0.0027336189708473345,26.594,8.468947282661432,1.2622697303467219,-0.26211323191109254,-0.5236400187272727,0.07246554125619835,0.5955963426942149,0.40792905516474115,13.392780073835842,0.25311630409014907,0.3184607629675105,51.15003341035292,0.25955588291466347,0.12958653846153848,0.23915925131610577,0.22025420323918268
ratm_flight_metric,piloted,flight-05p-ellipse,ellipse,piloted/flight-05p-ellipse/flight-05p-ellipse_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,34145944,121538741,42276,42276,84.55,500.0,9.510282386068585,8.105469988841058,7.557861502661692,4.8763416493860365,9.49587018254714,23.10000038,23.29999924,23.89999962,24.10000038,-1.9000003800000016,1.008947300748978,1.49652397499978,2.277223928842505,0.2522368251872445,0.374130993749945,0.21328870743731895,1247.0,1368.0,1210.0,4.404975313609091,12.52912715587241,18.499931803686966,65.0464150117901,41.31798209089819,375.7002396115622,0.002054245471274937,0.0026999204035812675,23.926,9.49581866333389,0.03127997550499559,0.5233741863891904,-0.21878872615384615,0.2514639413434066,0.5405773766510988,0.45287058981278977,16.506298468954864,0.311960118783173,0.3651596668904458,56.83429202666366,0.22313625012486266,0.16111767062431326,0.2499690340625312,0.21893187493756866
ratm_flight_metric,piloted,flight-06p-ellipse,ellipse,piloted/flight-06p-ellipse/flight-06p-ellipse_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,37770811,134332880,46689,46689,93.376,500.0,8.46188386385428,8.044150529545155,7.180181038469688,4.663980070077029,8.450357913724233,23.20167498114049,23.29999924,23.89999962,24.5,-2.3000000000000007,1.0197265025416127,1.3253573235001688,2.1105399348160336,0.25493162563540317,0.3313393308750422,0.17345179315791984,1250.0,1327.0,1168.0,3.458255716052915,5.87396763910101,15.603516389187456,57.656073370250375,40.90372352654974,268.2093231018403,0.0020735224132231406,0.0027736114292011014,6.194,-8.42686146700438,-0.6297258816013096,0.4415083864613296,0.40297980166483516,-0.259098373,-2.8398125268241756,0.4029468506597277,13.067634830877736,0.2469712347515709,0.31379423077382884,50.46037270933383,0.25468587786259544,0.06242146946564885,0.15347119127767175,0.22322863402576335
ratm_flight_metric,piloted,flight-07p-lemniscate,lemniscate,piloted/flight-07p-lemniscate/flight-07p-lemniscate_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,43342901,153304897,53473,53473,106.944,500.0,8.346416982602328,7.6820686529720525,6.744745895902342,4.24773355022063,8.33270791692631,22.79999924,23.0,23.460200772199503,23.79999924,-1.599999239999999,1.0468619482664527,1.318220091021789,2.0932229856681293,0.2617154870666132,0.32955502275544724,0.2916296337046749,1257.0,1325.0,1288.0,2.7986120327970023,4.066569090379579,14.624926571801165,39.05152593311818,37.24253592381648,180.38971875141078,0.002126039903846154,0.0027030330461538465,32.022,-8.313478077617466,0.5657768833915051,0.47817906548294814,0.5266040142912088,-0.20786125538736264,-2.6836188386895605,0.397448427742968,12.713438451663741,0.2402771146409969,0.3087641202479527,49.68549343040037,0.32139936830386573,0.2140402557187094,0.32136070082709023,0.30971820996903404
ratm_flight_metric,piloted,flight-08p-lemniscate,lemniscate,piloted/flight-08p-lemniscate/flight-08p-lemniscate_500hz_freq_sync.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,33676708,124866615,43584,43584,87.166,500.0,7.64838737056916,7.296540936137669,6.738966442766083,4.293027037854985,7.640895346069637,23.0,23.20000076,23.70000076,23.60000038,-1.4000003800000016,1.0374691566267036,1.3725881106530005,2.12699898959984,0.2593672891566759,0.3431470276632501,0.19234896928621104,1255.0,1338.0,1188.0,2.8421291850574306,6.755393746764807,15.73798066734616,68.67500709074001,39.857150555318,355.9078547128797,0.0020935444817909363,0.0026887845534889353,47.338,-7.025506765424785,3.0042530483564818,0.33844893365643336,0.027318209428571428,-0.4069527837142857,2.8154515682857144,0.36420892240805525,10.675853860076433,0.20176786725171308,0.28105475728934115,44.702457939442645,0.27014652684184387,0.09054242002781641,0.15462467921319292,0.2540822510619909
