row_type,name,metric,value,unit,source_file,source_url,source_row_type,note
coaxial_packet_reference_region,11in local efficiency minimum,z_over_d_max,,z/D,docs/data/coaxial_interference_reference.csv,https://hackaday.io/project/181977/log/199225-some-results-of-coaxial-rotor-experiments-on-the-benchmarking-platform,reference_efficiency_region,Qualitative region from the public result log.
coaxial_packet_reference_region,11in local efficiency minimum,metric,mechanical_efficiency_local_minimum,text,docs/data/coaxial_interference_reference.csv,https://hackaday.io/project/181977/log/199225-some-results-of-coaxial-rotor-experiments-on-the-benchmarking-platform,reference_efficiency_region,Qualitative region from the public result log.
coaxial_packet_reference_region,11in local efficiency maxima region 2,z_over_d_min,0.7,z/D,docs/data/coaxial_interference_reference.csv,https://hackaday.io/project/181977/log/199225-some-results-of-coaxial-rotor-experiments-on-the-benchmarking-platform,reference_efficiency_region,The current coaxialX8 z/D=0.72 lands in this qualitative region.
coaxial_packet_reference_region,11in local efficiency maxima region 2,z_over_d_center,,z/D,docs/data/coaxial_interference_reference.csv,https://hackaday.io/project/181977/log/199225-some-results-of-coaxial-rotor-experiments-on-the-benchmarking-platform,reference_efficiency_region,The current coaxialX8 z/D=0.72 lands in this qualitative region.
coaxial_packet_reference_region,11in local efficiency maxima region 2,z_over_d_max,0.85,z/D,docs/data/coaxial_interference_reference.csv,https://hackaday.io/project/181977/log/199225-some-results-of-coaxial-rotor-experiments-on-the-benchmarking-platform,reference_efficiency_region,The current coaxialX8 z/D=0.72 lands in this qualitative region.
coaxial_packet_reference_region,11in local efficiency maxima region 2,metric,mechanical_efficiency_local_maximum,text,docs/data/coaxial_interference_reference.csv,https://hackaday.io/project/181977/log/199225-some-results-of-coaxial-rotor-experiments-on-the-benchmarking-platform,reference_efficiency_region,The current coaxialX8 z/D=0.72 lands in this qualitative region.
coaxial_packet_reference_allocation_claim,coaxial allocation efficiency gain,mechanical_efficiency_gain_percent,11,percent,docs/data/coaxial_interference_reference.csv,https://www.researchgate.net/publication/358835549_A_Benchmarking_Platform_and_a_Control_Allocation_Method_for_Improving_the_Efficiency_of_Coaxial_Rotor_Systems,reference_control_allocation_claim,Public abstract/preview reports up to 11% mechanical-efficiency improvement from the allocation method; treat as a high-level claim until the full curve is digitized.
coaxial_packet_current_geometry,coaxialX8,radius_m,0.115,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,current_coaxial_geometry,Current project coaxialX8 upper/lower rotor spacing.
coaxial_packet_current_geometry,coaxialX8,upper_lower_separation_m,0.1656,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,current_coaxial_geometry,Current project coaxialX8 upper/lower rotor spacing.
coaxial_packet_current_geometry,coaxialX8,separation_over_radius,1.44,R,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,current_coaxial_geometry,Current project coaxialX8 upper/lower rotor spacing.
coaxial_packet_current_geometry,coaxialX8,separation_over_diameter,0.72,D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,current_coaxial_geometry,Current project coaxialX8 upper/lower rotor spacing.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,z_over_d,0.1,z/D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,separation_m,0.023,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,spin_ratio,0.606423428802,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,target_thrust_per_rotor_n,8.825985,N,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,source_induced_velocity_m_s,9.31163134603,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_interference_intensity,0.06472389,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_thrust_scale,0.9857607442,multiplier,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_thrust_loss_percent,1.42392558,percent,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_swirl_velocity_m_s,0.412778524614,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_swirl_ratio_tip_speed,0.00683459289429,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_interference_vibration,0.00475136043836,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.10,wake_swirl_load_factor,0.00136691857886,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,z_over_d,0.25,z/D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,separation_m,0.0575,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,spin_ratio,0.606423428802,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,target_thrust_per_rotor_n,8.825985,N,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,source_induced_velocity_m_s,9.31163134603,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_interference_intensity,0.32361945,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_thrust_scale,0.928803721,multiplier,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_thrust_loss_percent,7.1196279,percent,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_swirl_velocity_m_s,2.06389262307,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_swirl_ratio_tip_speed,0.0341729644715,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_interference_vibration,0.0355247052033,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.25,wake_swirl_load_factor,0.00683459289429,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,z_over_d,0.4,z/D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,separation_m,0.092,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,spin_ratio,0.606423428802,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,target_thrust_per_rotor_n,8.825985,N,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,source_induced_velocity_m_s,9.31163134603,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_interference_intensity,0.32361945,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_thrust_scale,0.928803721,multiplier,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_thrust_loss_percent,7.1196279,percent,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_swirl_velocity_m_s,2.06389262307,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_swirl_ratio_tip_speed,0.0341729644715,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_interference_vibration,0.0355247052033,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.40,wake_swirl_load_factor,0.00683459289429,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,z_over_d,0.55,z/D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,separation_m,0.1265,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,spin_ratio,0.606423428802,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,target_thrust_per_rotor_n,8.825985,N,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,source_induced_velocity_m_s,9.31163134603,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_interference_intensity,0.32361945,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_thrust_scale,0.928803721,multiplier,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_thrust_loss_percent,7.1196279,percent,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_swirl_velocity_m_s,2.06389262307,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_swirl_ratio_tip_speed,0.0341729644715,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_interference_vibration,0.0355247052033,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.55,wake_swirl_load_factor,0.00683459289429,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,z_over_d,0.7,z/D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,separation_m,0.161,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,spin_ratio,0.606423428802,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,target_thrust_per_rotor_n,8.825985,N,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,source_induced_velocity_m_s,9.31163134603,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_interference_intensity,0.319311311661,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_thrust_scale,0.929751511435,multiplier,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_thrust_loss_percent,7.02484885653,percent,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_swirl_velocity_m_s,2.03641734327,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_swirl_ratio_tip_speed,0.0337180416959,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_interference_vibration,0.0349345451495,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.70,wake_swirl_load_factor,0.00674360833919,fraction,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.72,z_over_d,0.72,z/D,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.72,separation_m,0.1656,m,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.72,spin_ratio,0.606423428802,ratio,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.72,target_thrust_per_rotor_n,8.825985,N,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
coaxial_packet_current_wake_scan,coaxialX8_hover_zD_0.72,source_induced_velocity_m_s,9.31163134603,m/s,docs/data/coaxial_interference_reference.csv,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DronePhysics.java,current_coaxial_wake_scan,Current Java coaxial wake scan mirrored from the detailed source CSV.
