row_type,name,metric,value,unit,source,note
lipo_esr_current_preset_formula_check,octoLift,configured_current_limit_c,27.5,C,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,ir_formula_true_c,14.4337567297,C,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,ir_formula_true_current_a,115.470053838,A,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,configured_current_over_ir_formula_current,1.90525588833,x,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,sag_at_ir_formula_current_v,3.46410161514,V,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,sag_at_ir_formula_current_percent_nominal,11.7030459971,percent,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,sag_at_configured_current_v,6.6,V,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,sag_at_configured_current_percent_nominal,22.2972972973,percent,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,cold_10c_drop_ir_doubled_true_current_a,81.6496580928,A,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,octoLift,configured_current_over_cold_10c_drop_current,2.69443871706,x,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,cells,8,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,capacity_mah,8000,mAh,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,configured_per_cell_ir,3.75,mOhm/cell,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,configured_current_limit_c,27.5,C,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,ir_formula_true_c,14.4337567297,C,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,ir_formula_true_current_a,115.470053838,A,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,configured_current_over_ir_formula_current,1.90525588833,x,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,sag_at_ir_formula_current_v,3.46410161514,V,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,sag_at_ir_formula_current_percent_nominal,11.7030459971,percent,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,sag_at_configured_current_v,6.6,V,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,sag_at_configured_current_percent_nominal,22.2972972973,percent,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,cold_10c_drop_ir_doubled_true_current_a,81.6496580928,A,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,coaxialX8,configured_current_over_cold_10c_drop_current,2.69443871706,x,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,cells,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,capacity_mah,1500,mAh,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,configured_per_cell_ir,4,mOhm/cell,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,configured_current_limit_c,100,C,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,ir_formula_true_c,32.2748612184,C,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,ir_formula_true_current_a,48.4122918276,A,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,configured_current_over_ir_formula_current,3.09838667697,x,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,sag_at_ir_formula_current_v,0.774596669241,V,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,sag_at_ir_formula_current_percent_nominal,4.61069445977,percent,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,sag_at_configured_current_v,2.4,V,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,sag_at_configured_current_percent_nominal,14.2857142857,percent,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,cold_10c_drop_ir_doubled_true_current_a,34.2326598441,A,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
lipo_esr_current_preset_formula_check,apDrone,configured_current_over_cold_10c_drop_current,4.38178046004,x,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,IR-based C formula uses configured mean per-cell IR as a max-cell proxy; real packs should use the highest measured cell IR at matched temperature.
