row_type,pack,cycle,relative_cycle,capacity_ah,capacity_soh,soh_band,soc,soc_bin,r0_ohm,r0_mohm,source_file,r0_scale_vs_fresh_high_soc_median,sample_count,pack_count,r0_ohm_median,r0_ohm_min,r0_ohm_max,r0_scale_min,r0_scale_max,name,note
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.790421860807173,0.8,0.0808574133009482,80.8574133009482,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.0634919582276607,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.685633167580682,0.7,0.0812583491765253,81.2583491765253,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.0687653408654925,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.581134527206019,0.6,0.0813350722262514,81.3350722262514,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.0697744548485322,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.476635881264472,0.5,0.0812107574757745,81.2107574757745,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.0681393822927334,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.371847265559467,0.4,0.0814080166525168,81.4080166525168,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.0707338697934805,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.267058938792276,0.3,0.0812003351664004,81.20033516640041,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.0680023009571697,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.162560390585803,0.2,0.0809742226102033,80.9742226102033,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.065028314091242,,,,,,,,,
fit_sample,LiPO_1,90,0.4411764705882353,0.956808773973652,0.9320599710637772,used_0.85_0.95,0.0580617513229271,0.1,0.0809252636991266,80.9252636991266,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_90.csv",1.064384373033916,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,1.0,1.0,0.0807611677980957,80.7611677980957,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.0622260715993284,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.89365122796589,0.9,0.0808445570605248,80.8445570605248,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.063322864167572,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.787008514275298,0.8,0.0820971617221491,82.09716172214911,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.0797979767156047,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.680365276821226,0.7,0.0824441389841627,82.44413898416269,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.0843616587921743,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.573722468841476,0.6,0.0824711599598874,82.47115995988739,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.08471705713122,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.467374737968533,0.5,0.0823457293622874,82.3457293622874,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.0830673081914808,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.36102699770264,0.4,0.0825066336986394,82.5066336986394,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.085183631986275,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.254383932655255,0.3,0.0822437859222334,82.2437859222334,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.081726478399066,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.147741101993107,0.1,0.0818424334518729,81.8424334518729,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.0764476164219394,,,,,,,,,
fit_sample,LiPO_1,116,0.5686274509803921,0.940172870889343,0.9158543720254391,used_0.85_0.95,0.0410981267871648,0.1,0.0845087921583781,84.5087921583781,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_116.csv",1.1115173883371552,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,1.0,1.0,0.0816657235882361,81.66572358823609,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0741234075306931,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.891566280509506,0.9,0.0817426988631109,81.7426988631109,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0751358389512609,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.782832415517283,0.8,0.0830368331964996,83.0368331964996,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0921571781239927,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.674098679445267,0.7,0.083346405573364,83.346405573364,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0962288855883329,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.565364866347304,0.6,0.0834358657449911,83.43586574499109,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0974055269032483,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.456932128529772,0.5,0.0833257865484651,83.3257865484651,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.095957690081684,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.348499328265157,0.3,0.0834131181049369,83.4131181049369,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.097106334395367,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.239765500770438,0.2,0.082916023220963,82.916023220963,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0905682027633952,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.131031873872836,0.1,0.0823290306213438,82.32903062134379,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.0828476749385598,,,,,,,,,
fit_sample,LiPO_1,135,0.6617647058823529,0.922092860172421,0.8982420186231372,used_0.85_0.95,0.0225994815900182,0.1,0.0857535706627836,85.75357066278359,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_135.csv",1.1278895659169983,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,1.0,1.0,0.0839425572858394,83.9425572858394,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.1040698803248514,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.880319478354194,0.9,0.0865335041226877,86.5335041226877,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.138147783793367,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.760307220994812,0.8,0.086192753060968,86.192753060968,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.1336659929580892,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.640294759901929,0.6,0.0865606083449707,86.5606083449707,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.1385042770480385,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.520282963274602,0.5,0.0865924401367652,86.5924401367652,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.1389229505277778,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.400602931016703,0.4,0.0864513746181274,86.45137461812739,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.1370675604215403,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.280922398718692,0.3,0.0859487612531723,85.94876125317231,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.1304568459563373,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.160910798204943,0.2,0.0852117483951833,85.2117483951833,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.120763149168581,,,,,,,,,
fit_sample,LiPO_1,180,0.8823529411764706,0.83543935919555,0.8138298959398836,aged_0.75_0.85,0.0412309276324493,0.1,0.0879859981791415,87.9859981791415,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_180.csv",1.157251978267938,,,,,,,,,
fit_sample,LiPO_1,204,1.0,0.810998655186439,0.7900213748527457,aged_0.75_0.85,1.0,1.0,0.0848797850387785,84.8797850387785,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_204.csv",1.1163969402391811,,,,,,,,,
fit_sample,LiPO_1,204,1.0,0.810998655186439,0.7900213748527457,aged_0.75_0.85,0.876712044772927,0.9,0.0875319782007183,87.5319782007183,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_204.csv",1.1512803972314456,,,,,,,,,
fit_sample,LiPO_1,204,1.0,0.810998655186439,0.7900213748527457,aged_0.75_0.85,0.753082930714524,0.8,0.0872181268202206,87.2181268202206,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_1_fit/model_fit_cycle_204.csv",1.1471524093870207,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,1.0,1.0,0.0743510951147802,74.35109511478021,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.9779164149820928,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.899134083208557,0.9,0.0751692673609991,75.1692673609991,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.988677575508714,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.798547598790472,0.8,0.0752643585379155,75.2643585379155,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.9899282796534606,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.697961036718687,0.7,0.0753633876865734,75.3633876865734,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.9912307786937877,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.597095308214146,0.6,0.0754068007176177,75.4068007176177,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.9918017765468362,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.496229595541809,0.5,0.075462289238443,75.462289238443,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.9925315994939545,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.395363796690334,0.4,0.075077227524096,75.077227524096,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",0.9874670046731282,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.294777059770849,0.3,0.0769349136172572,76.9349136172572,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",1.0119005617254058,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.19419044573703,0.2,0.0763209297213821,76.3209297213821,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",1.0038250259261818,,,,,,,,,
fit_sample,LiPO_2,0,0.0,0.994030039667287,1.0,fresh_ge_0.95,0.0933246882811448,0.1,0.0768292055747357,76.8292055747357,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_0.csv",1.0105102173085843,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,1.0,1.0,0.074502757607095,74.502757607095,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9799111837281722,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.89851029646682,0.9,0.0751967701243312,75.1967701243312,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.989039310647629,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.797020557545312,0.8,0.0752141415081606,75.2141415081606,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9892677909594724,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.695811596058773,0.7,0.0756640673025976,75.6640673025976,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9951855224901858,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.594602962391157,0.6,0.0756185973937237,75.6185973937237,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9945874711742384,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.493113570011474,0.5,0.0756082109694582,75.6082109694582,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9944508618241472,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.391624259260623,0.4,0.0756174729272728,75.6174729272728,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9945726814230084,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.290134769914382,0.3,0.0763999165858296,76.3999165858296,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",1.0048639151475434,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.188926212130748,0.2,0.0759403411303494,75.94034113034941,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",0.9988192646801474,,,,,,,,,
fit_sample,LiPO_2,20,0.0625,0.987917991180085,0.993851243681481,fresh_ge_0.95,0.087718050003511,0.1,0.0762765288027145,76.27652880271451,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_20.csv",1.0032410346999825,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,1.0,1.0,0.0745126705994366,74.5126705994366,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9800415661780537,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,0.897959696253707,0.9,0.0751284538231883,75.1284538231883,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9881407679671833,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,0.795919003495146,0.8,0.075237046495479,75.237046495479,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9895690530061046,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,0.693878310910802,0.7,0.0756141881313291,75.6141881313291,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9945294775419053,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,0.591554533355889,0.6,0.07575723268966,75.75723268966,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9964108973306751,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,0.489230965522905,0.5,0.0756729214511819,75.6729214511819,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9953019783033505,,,,,,,,,
fit_sample,LiPO_2,40,0.125,0.979864168415784,0.985749051149154,fresh_ge_0.95,0.386906939112795,0.4,0.0757734963625272,75.7734963625272,"LiPo Battery LP-503562-IS-3 EIS, Capacity, ECM Data/LiPO_2_fit/model_fit_cycle_40.csv",0.9966248082709266,,,,,,,,,
