row_type,source_page,doi,strict_static_definition,zero_throttle_low_motion_definition,baro_alt_unit_assumption,min_segment_duration_s,min_segment_samples,max_segment_gap_s,current_apDrone_quiet_baro_noise_rms_m,current_apDrone_quiet_baro_noise_amplitude_m,dps310_pressure_noise_altitude_m,current_apDrone_baro_altitude_tau_s,current_apDrone_baro_vertical_speed_tau_s,note,selection,segment_count,source_file_count,sample_count_total,duration_total_s,baro_alt_std_m_p50,baro_alt_std_m_p90,baro_alt_detrended_std_m_p50,baro_alt_detrended_std_m_p90,baro_alt_peak_to_peak_m_p50,baro_alt_peak_to_peak_m_p90,abs_baro_alt_slope_m_s_p50,abs_baro_alt_slope_m_s_p90,detrended_p50_over_current_quiet_rms,detrended_p90_over_current_quiet_rms,detrended_p50_over_dps310_pressure_noise,detrended_p90_over_dps310_pressure_noise,local_source_file,flight_filename,start_time_s,end_time_s,duration_s,sample_count,sample_rate_hz,firmware_version,baro_hardware,acc_1g_counts,baro_alt_mean_m,baro_alt_std_m,baro_alt_detrended_std_m,baro_alt_min_m,baro_alt_max_m,baro_alt_peak_to_peak_m,baro_alt_linear_slope_m_s,baro_alt_linear_drift_over_segment_m,baro_alt_std_over_current_quiet_rms,baro_alt_detrended_std_over_current_quiet_rms,baro_alt_detrended_std_over_dps310_pressure_noise,gyro_norm_mean_deg_s,gyro_norm_p95_deg_s,acc_norm_mean_counts,throttle_mean,gps_speed_mean_m_s
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight2.csv,flight2.csv,19.312531,20.211768,0.8992369999999994,1803,2003.92110200092,4.5.0,0,2048.0,2.1156849694952857,0.05497556086216349,0.0306164970367189,2.06,2.26,0.19999999999999973,0.17580160402586975,0.15808730699941093,10.335094116534659,5.755728062264682,1.8390022828239787,0.0,0.0,2050.3436064772204,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight3.csv,flight3.csv,50.51955,51.664422,1.1448719999999994,2295,2003.7174461424518,4.5.0,0,2048.0,8.90177777777778,0.07234794487121128,0.04012621940388637,8.8,9.01,0.20999999999999908,0.18207271909557265,0.20844995805638636,13.601003930756512,7.543502013915872,2.410210710792374,0.004357298474945534,0.0,2040.1311702962323,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight4.csv,flight4.csv,34.764455,36.031453,1.266998000000001,2540,2003.949493211511,4.5.0,0,2048.0,1.85801968503937,0.07421117722484698,0.030337667917165887,1.78,1.99,0.20999999999999996,0.18509915839938032,0.23452026349369826,13.95128106179076,5.703309766792698,1.8222542078642332,0.0,0.0,2041.489037087269,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight5.csv,flight5.csv,15.538491,17.117118,1.578627000000001,3164,2003.6398718633334,4.5.0,0,2048.0,-0.16708280657395702,0.04738808195330237,0.0473254554729487,-0.25,-0.14,0.10999999999999999,0.005342676393119829,0.008434093206441581,8.90869104941704,8.896917625763113,2.8426380897219783,0.0,0.0,2046.3397815113033,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight5.csv,flight5.csv,17.280322,18.634864,1.3545419999999986,2715,2003.6292710008274,4.5.0,0,2048.0,-0.25,0.0,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.06999960808189519,1.0,2044.731949201934,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,strict_static,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,Flight_1.csv,130.037443,130.64441,0.6069669999999974,1217,2003.4038094328114,4.5.0,0,2048.0,-1.0142235004108462,0.06256034856621706,0.0448688059126939,-1.14,-0.93,0.20999999999999985,0.24860684156002025,0.15089614880116015,11.7609912523887,8.43508142039479,2.6950776374602823,0.9321489039648703,2.23606797749979,2063.2019117669224,0.0,0.03335250616269515
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,Flight_1.csv,129.693529,133.998214,4.304684999999978,8625,2003.3986226634572,4.5.0,0,2048.0,-1.0567257971014492,0.08000734496002869,0.07977065906669639,-1.25,-0.93,0.31999999999999995,-0.004948158620269189,-0.021300264190293364,15.040927772417644,14.99643216481887,4.7914829691355605,0.14409732518117335,1.0,2063.9444043656413,0.0,0.017625231910946195
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,Flight_2.csv,83.083234,84.913723,1.830489,3668,2003.289831296446,4.5.0,0,2048.0,-1.8169738276990186,0.07917894075145303,0.07294612683830443,-2.02,-1.7,0.32000000000000006,0.05825690696187088,0.10663862736772807,14.885192472442645,13.71345875307696,4.381562450398006,0.0,0.0,2056.301015664115,0.0,0.036967548404690485
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,160.180696,160.9948,0.8141039999999862,1632,2003.429537258173,4.5.0,0,2048.0,-0.5978615196078432,0.10144252666085289,0.10139562160482765,-0.88,-0.45,0.43,-0.013116812429030253,-0.010678449465723064,19.070620545147666,19.06180266023736,6.090402157242271,0.03615196078431373,0.0,2064.957631896781,0.0,0.042654812998160645
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,161.15852,161.997584,0.8390639999999792,1682,2003.4228616649525,4.5.0,0,2048.0,-0.7914387633769322,0.15701987989708205,0.11563925318264506,-1.09,-0.45,0.6400000000000001,-0.43827402925387077,-0.36773996008186066,29.518848220067937,21.739524735453212,6.945956303619465,0.3489567488847485,1.7320508075688772,2063.9348782072925,0.0,0.05060047562425684
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,163.757071,168.216955,4.459884000000017,8936,2003.4153354661169,4.5.0,0,2048.0,-0.9030550581915846,0.08042314577244931,0.08011741869375244,-0.98,-0.02,0.96,0.005440987026236851,0.0242661709825214,15.119095970480657,15.061621011012257,4.81231133970266,0.10965017354998373,1.0,2065.7166157529136,0.0,0.015252909579230083
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,168.529423,168.920258,0.3908349999999814,784,2003.4029705631208,4.5.0,0,2048.0,-0.6109438775510204,0.17751509540083818,0.1525705282227036,-0.88,-0.34,0.54,-0.803238435436856,-0.31393369391394865,33.3718326707598,28.682395301878415,9.164260344895453,0.5727887288388829,1.7320508075688772,2066.501848480676,0.0,0.004846938775510204
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,169.250697,171.553285,2.302587999999986,4614,2003.3979157365661,4.5.0,0,2048.0,-0.827468573905505,0.1369802767429013,0.13516299180275104,-1.51,-0.56,0.95,0.03344956001515583,0.07702055549617716,25.75151631097221,25.409877033473897,8.118663940569997,0.4412038774481372,3.1622776601683795,2063.8888026035206,0.0,0.03277199826614651
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,172.25609,173.333261,1.0771709999999928,2159,2003.3959324935545,4.5.0,0,2048.0,-0.8528346456692913,0.056856237647079366,0.056855755575010825,-0.98,-0.77,0.20999999999999996,0.000752599536626627,0.000810678395467635,10.688650701862098,10.688560075043178,3.415082534384289,1.8859245218553222,7.615773105863909,2063.8547337034584,0.0,0.07750347383047708
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,243.081141,243.499352,0.41821099999998523,839,2003.7732149561575,4.5.0,0,2048.0,0.4936591179976162,0.10273185357943121,0.05912867092303525,0.28,0.6,0.31999999999999995,0.6950348922753757,0.2906712373333669,19.313006704406654,11.115855288995526,3.5516068568327244,1.0159124604208374,4.47213595499958,2084.0451034543826,0.0,0.0704171632896305
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,Flight_4.csv,121.025816,122.043969,1.018152999999998,2041,2003.628138403564,4.5.0,0,2048.0,-1.4584321411073002,0.04108274207016383,0.038051086489015416,-1.55,-1.44,0.1100000000000001,-0.05267273417890553,-0.053628902322455096,7.723322858406429,7.153388777358231,2.285566334819706,0.0069750455548749585,0.0,2066.9134868169367,0.0,0.00927450980392157
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,Flight_5.csv,143.879531,144.231408,0.35187700000000177,706,2003.5410100688491,4.5.0,0,2048.0,-1.178073654390935,0.04934385579558748,0.025618606143691026,-1.22,-1.12,0.09999999999999987,-0.41458260720632917,-0.14588208407594222,9.276365456256691,4.816152877336195,1.5388003116265438,0.00141643059490085,0.0,2074.0785815089002,0.0,0.004354609929078015
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,Flight_5.csv,145.091388,150.672075,5.580687000000012,11182,2003.5167713222363,4.5.0,0,2048.0,-1.0345412269719192,0.10712157106202827,0.08862968273020104,-1.33,-0.79,0.54,0.03734281684447072,0.20839857250731922,20.138248732248563,16.661878445075793,5.323606703645021,0.1579485206618554,1.4142135623730951,2071.796043171966,0.0,0.015185118941155429
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,Flight_1.csv,11.148222,12.387345,1.2391229999999993,2486,2005.4506291950045,4.5.0,0,2048.0,-0.48812550281576833,0.02732263687069334,0.026473302158648626,-0.58,-0.48,0.09999999999999998,0.018889365502781776,0.02340624724990345,5.136501004119141,4.976830888021,1.5901382527614332,0.0,0.0,2034.9688979777382,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,Flight_1.csv,12.913406,24.730831,11.817424999999998,23700,2005.4284245510341,4.5.0,0,2048.0,-0.513037552742616,0.10132789790373128,0.10046389243772479,-1.63,-0.38,1.25,0.003870430381210547,0.04573852074767704,19.049070987949268,18.886642853186512,6.034437163493284,0.01993458798985855,0.0,2035.5432519673736,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,Flight_1.csv,157.389085,159.462116,2.0730310000000145,4159,2005.7587175493136,4.5.0,0,2048.0,-0.11493387833613851,0.05499996025385445,0.05435681051257825,-0.17,-0.06,0.11000000000000001,-0.01401067490498811,-0.02904456340896261,10.33968106399927,10.218772554784055,3.2649815718556994,0.23673277832164305,1.4142135623730951,2033.4438919333431,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,Flight_2.csv,32.554095,32.957916,0.40382100000000065,811,2005.839220842895,4.5.0,0,2048.0,-0.2792848335388409,0.04052651631465967,0.03858856306312727,-0.3,-0.2,0.09999999999999998,-0.10608829083692227,-0.04284067969405686,7.6187555662674855,7.254431329571675,2.317850258273479,0.0,0.0,2037.6819480597924,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,Flight_2.csv,110.694697,114.301156,3.606459000000001,7235,2005.8456230890183,4.5.0,0,2048.0,0.6349689011748445,0.09279225893138981,0.08931822750254866,-1.55,0.73,2.2800000000000002,0.02415648654609903,0.08711937831255778,17.44441919830969,16.79132096306124,5.364964648894445,0.06274346593580299,0.0,2039.511499443095,0.0,
apdrone_baro_noise_segment,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,0.005319309165671799,,0.016648427966986585,0.09,0.18,baroAlt is interpreted as centimeters; detrended std removes linear drift within the accepted window.,zero_throttle_low_motion,,,,,,,,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,Flight_2.csv,215.775931,228.844173,13.068241999999998,26214,2005.8551104272483,4.5.0,0,2048.0,1.1436652170595865,0.03278230324197173,0.03208297826102621,1.04,1.35,0.31000000000000005,-0.0017852634210600248,-0.023330254420160297,6.162887363933003,6.031418227779267,1.9270875499263926,0.028144126728926945,0.0,2038.3418612868168,0.0,
