row_type,name,source,repo_source,paper_source,unit_source,rotor_spd_unit,note,criterion,max_speed_m_s,max_ground_accel_m_s2,max_gyro_norm_rad_s,hdf5_path,mode,trajectory,sequence,reference_speed_label,selected_sample_count,total_sample_count,selected_fraction,selected_duration_s,speed_mean_m_s,speed_p95_m_s,ground_accel_mean_m_s2,ground_accel_p95_m_s2,gyro_norm_mean_rad_s,gyro_norm_p95_rad_s,throttle_mean,throttle_p95,rotor_rpm_mean,rotor_rpm_p50,rotor_rpm_p95,rotor_rpm_max,rotor_rpm_min,three_blade_bpf_hz_at_mean,motor_mean_rpm_imbalance_fraction,motor0_rpm_mean,motor1_rpm_mean,motor2_rpm_mean,motor3_rpm_mean,racingQuad_hover_rpm,racingQuad_max_rpm,racingQuad_low_dynamic_mean_over_hover_rpm,racingQuad_low_dynamic_p50_over_hover_rpm,racingQuad_low_dynamic_p95_over_max_rpm,racingQuad_blade_count,racingQuad_low_dynamic_mean_bpf_hz,apDrone_hover_rpm,apDrone_max_rpm,apDrone_low_dynamic_mean_over_hover_rpm,apDrone_low_dynamic_p50_over_hover_rpm,apDrone_low_dynamic_p95_over_max_rpm,apDrone_blade_count,apDrone_low_dynamic_mean_bpf_hz,sample_file_count_with_selected_rows
aiio_low_dynamic_sample,AIIO_eight_spd_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/eight/spd_3/processed_data/test/data.hdf5,autonomous,eight,spd_3,directory_spd_3,3520,5955,0.5910999160369438,35.19996643066406,1.1349807450384413,1.8671560455576839,1.9462944377185054,2.877817422521196,0.39963037937294676,0.8394052789793328,0.3048251716008167,0.315025636303504,13941.694687033601,13921.342298622983,14222.240266551562,16164.082067337302,13012.68074639317,697.08473435168,0.023226858765581143,13749.956946681275,13912.923650593815,14030.119430729463,14073.778720129858,13023.090711279678,29137.63274949454,1.0705365566530451,1.068973764159172,0.48810555026294233,3.0,697.08473435168,10046.531935346788,29739.565767989377,1.3877121753808828,1.3856863630367233,0.47822622487177946,3.0,697.08473435168,
aiio_low_dynamic_sample,AIIO_manual_high_seq_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/high/seq_1/processed_data/test/data.hdf5,manual,high,seq_1,manual_high_14m_s,93,2513,0.03700756068444091,0.9299991130828857,0.6401906820550127,0.8009671670567509,1.0371940345159198,1.4395514556582618,0.1782606757306938,0.4078888215067125,0.294699759383742,0.31653716993603115,13603.877582244688,13658.083028947129,14211.113655200446,14498.247317862797,12086.978027011157,680.1938791122343,0.02674076702919146,13576.117909606435,13438.506239381335,13802.28436050178,13598.601819489202,13023.090711279678,29137.63274949454,1.0445967001106715,1.0487589568210154,0.487723686319266,3.0,680.1938791122343,10046.531935346788,29739.565767989377,1.3540869296778986,1.3594823683278998,0.4778520899083466,3.0,680.1938791122343,
aiio_low_dynamic_sample,AIIO_manual_high_seq_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/high/seq_1/processed_data/test/data.hdf5,manual,high,seq_1,manual_high_14m_s,584,2513,0.23239156386788698,5.839994430541992,1.1893615490347826,1.9184390121543349,1.7961209093695454,2.7472526632961114,0.2896339751596399,0.8061719438476126,0.2999211417490609,0.3518692814786664,13668.452233803719,13879.724775346773,15388.698305587752,18098.206534632493,8661.258518340379,683.4226116901859,0.0769345584862104,13182.380218460043,14074.66725833514,13182.804902162106,14233.956556257588,13023.090711279678,29137.63274949454,1.0495551737165645,1.0657780923943914,0.528138247807887,3.0,683.4226116901859,10046.531935346788,29739.565767989377,1.360514486169491,1.381543886454353,0.5174486549548617,3.0,683.4226116901859,
aiio_low_dynamic_sample,AIIO_manual_high_seq_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/high/seq_3/processed_data/test/data.hdf5,manual,high,seq_3,manual_high_14m_s,258,2445,0.10552147239263804,2.5799975395202637,0.24174320913643912,0.4918979305934471,0.6253397749838904,1.2568179296883144,0.12887961474425702,0.42700346274038237,0.2609295401880213,0.3130313753169137,11844.76459154916,13924.968503181577,14047.584567429696,14290.100159025003,31.918119861269446,592.238229577458,0.052932836007037305,11770.144973700055,11876.81451589278,12397.121955366489,12226.45528246031,13023.090711279678,29137.63274949454,0.9095202401754036,1.0692522083963338,0.4821113879840971,3.0,592.238229577458,10046.531935346788,29739.565767989377,1.1789903887007651,1.3860473039645906,0.47235338528547116,3.0,592.238229577458,
aiio_low_dynamic_sample,AIIO_manual_high_seq_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/high/seq_3/processed_data/test/data.hdf5,manual,high,seq_3,manual_high_14m_s,403,2445,0.16482617586912066,4.029996156692505,0.32243562370830214,0.6164387271634167,1.0251315665661547,2.6773972946809064,0.28266544142658795,0.8971488977501068,0.27256641246597846,0.313368154417909,12463.55820632779,13917.68421242254,14097.996507010603,14406.332027521014,31.918119861269446,623.1779103163896,0.041257759650027724,12387.463644872614,12432.033784413012,12901.682133733417,12728.080477352343,13023.090711279678,29137.63274949454,0.9570353522557238,1.0686928718363322,0.4838415195982304,3.0,623.1779103163896,10046.531935346788,29739.565767989377,1.2405831471532143,1.385322248711105,0.4740484987909672,3.0,623.1779103163896,
aiio_low_dynamic_sample,AIIO_manual_high_seq_4_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/high/seq_4/processed_data/test/data.hdf5,manual,high,seq_4,manual_high_14m_s,143,2441,0.058582548136009834,1.4299986362457275,0.25539029437812427,0.5302746981119053,0.507976935015152,1.270133688323466,0.17154890478507964,0.46485268212750336,0.16948580949910935,0.31092378269665205,8859.483580455531,13607.231927710844,14053.995412852813,14129.32973631085,22.845557571330943,442.9741790227765,0.1913799741088536,8639.556273376798,9273.633057193003,10335.084011622192,8936.606694091184,13023.090711279678,29137.63274949454,0.6802903993275632,1.04485426918859,0.4823314074166376,3.0,442.9741790227765,10046.531935346788,29739.565767989377,0.8818449627662204,1.3544208106119107,0.4725689514935702,3.0,442.9741790227765,
aiio_low_dynamic_sample,AIIO_manual_high_seq_4_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/high/seq_4/processed_data/test/data.hdf5,manual,high,seq_4,manual_high_14m_s,431,2441,0.17656698074559607,4.309995889663696,0.5317220840485893,1.2349591214943794,1.2079271041184525,2.7459491457826113,0.3961988622986562,0.9106731097468833,0.2555737752041282,0.335521513642327,12063.362072224132,13680.545959991703,14549.79050602242,15153.58011509358,22.845557571330943,603.1681036112066,0.049089793621622586,11913.715263563416,12445.009166170996,12505.903218071808,12143.830954273168,13023.090711279678,29137.63274949454,0.9263056166671483,1.0504838108931074,0.49934703450728407,3.0,603.1681036112066,10046.531935346788,29739.565767989377,1.2007488902495314,1.3617182574077467,0.48924017988464724,3.0,603.1681036112066,
aiio_low_dynamic_sample,AIIO_manual_low_seq_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_1/processed_data/test/data.hdf5,manual,low,seq_1,manual_low_5m_s,140,2395,0.05845511482254697,1.399998664855957,1.453591423217659,1.9341307663427438,2.2963316801504763,2.981197849725114,0.5497221655545209,0.9303869501281623,0.30078751231435813,0.4043668910718059,14004.50450411144,13864.283433338174,17456.13086652233,17485.267229655627,12004.437985232318,700.225225205572,0.03836539139990521,13945.432554185623,13975.16782963463,14317.352964643738,13780.064667981767,13023.090711279678,29137.63274949454,1.0753595144646986,1.0645924028871208,0.5990922809892697,3.0,700.225225205572,10046.531935346788,29739.565767989377,1.3939640658324381,1.380006904129709,0.5869665684665609,3.0,700.225225205572,
aiio_low_dynamic_sample,AIIO_manual_low_seq_2_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_2/processed_data/test/data.hdf5,manual,low,seq_2,manual_low_5m_s,137,2354,0.05819881053525913,1.3699986934661865,0.6516285045119115,0.9493646391090164,0.8965860982449528,1.4981181329251967,0.12171723083014488,0.387382846937852,0.29347077893102513,0.32400252498366117,13595.911734860114,13446.303570589065,14560.330375441277,14616.015495091102,12311.561756674211,679.7955867430057,0.023653907407335906,13505.194380744102,13557.366281107257,13499.7449201472,13821.341357441894,13023.090711279678,29137.63274949454,1.04398502907488,1.0324971136799985,0.49970876153945143,3.0,679.7955867430057,10046.531935346788,29739.565767989377,1.3532940344344617,1.3384025111472384,0.4895945855105089,3.0,679.7955867430057,
aiio_low_dynamic_sample,AIIO_manual_low_seq_2_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_2/processed_data/test/data.hdf5,manual,low,seq_2,manual_low_5m_s,322,2354,0.13678844519966016,3.219996929168701,0.924969854747181,1.7959815402788146,1.43937204252615,2.5928685634984485,0.22896540630209167,0.800069194048224,0.2921498572477588,0.3240000009536743,13529.787243673292,13481.422910118183,14530.816280808254,14616.015495091102,11767.759847606743,676.4893621836646,0.05148800120821291,13245.828347923662,13793.42802380791,13191.63545050624,13888.257152455355,13023.090711279678,29137.63274949454,1.0389075484174237,1.0351938114384422,0.4986958414135522,3.0,676.4893621836646,10046.531935346788,29739.565767989377,1.3467122118102608,1.3418981790807227,0.48860216703125886,3.0,676.4893621836646,
aiio_low_dynamic_sample,AIIO_manual_low_seq_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_3/processed_data/test/data.hdf5,manual,low,seq_3,manual_low_5m_s,257,2519,0.10202461294164351,2.569997549057007,0.6614826071693373,0.9607899780091992,0.7055281872976573,1.3793851008828635,0.1435918238919595,0.38489212826397473,0.2146742753561946,0.3098999857902527,11393.521031261704,13737.241175773846,14011.151221887476,14073.098677967562,47.09140335166944,569.6760515630851,0.18807019355697396,11802.610026068642,10375.005657349015,11460.097441588227,12517.787362993857,13023.090711279678,29137.63274949454,0.8748707418119605,1.0548372487243465,0.480861000011421,3.0,569.6760515630851,10046.531935346788,29739.565767989377,1.1340750325170215,1.367361519793911,0.4711283053422584,3.0,569.6760515630851,
aiio_low_dynamic_sample,AIIO_manual_low_seq_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_3/processed_data/test/data.hdf5,manual,low,seq_3,manual_low_5m_s,1324,2519,0.5256053989678444,13.23998737335205,1.1824162205736621,1.76070632276342,1.2121828568210493,2.5991941944574894,0.26571324850898054,0.7772001410272544,0.2773560079066428,0.3313524653297127,13137.16129496068,13592.15679133495,14732.00839837395,15400.025900148208,47.09140335166944,656.858064748034,0.0725428052525792,13354.694705018434,12648.679729545545,13601.6862629376,13073.877657852461,13023.090711279678,29137.63274949454,1.0087591022906877,1.0436966993988905,0.5056007303348797,3.0,656.858064748034,10046.531935346788,29739.565767989377,1.3076314672071174,1.3529202792372126,0.4953673000239622,3.0,656.858064748034,
aiio_low_dynamic_sample,AIIO_manual_low_seq_4_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_4/processed_data/test/data.hdf5,manual,low,seq_4,manual_low_5m_s,206,2645,0.077882797731569,2.059998035430908,0.5276891609058921,0.9795775389995779,0.6906423501217359,1.4180278939017406,0.07357133081516634,0.3010579773517444,0.20046563068064258,0.3100000023841858,9967.952256012231,12928.908242065685,14064.419143278887,15192.087569316081,21.67674207524874,498.39761280061157,0.06933794092639017,10311.027285628717,10139.184088113921,10830.341372798375,10243.857746342732,13023.090711279678,29137.63274949454,0.7654060373993017,0.9927680401448469,0.48268914857274625,3.0,498.39761280061157,10046.531935346788,29739.565767989377,0.9921784273577942,1.2869026172681353,0.47291945191806845,3.0,498.39761280061157,
aiio_low_dynamic_sample,AIIO_manual_low_seq_4_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",relaxed_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/low/seq_4/processed_data/test/data.hdf5,manual,low,seq_4,manual_low_5m_s,959,2645,0.3625708884688091,9.589990854263306,1.1345825195954538,1.6891069560537941,1.3321015539423415,2.7989690856411027,0.14491113091489277,0.5714045681573935,0.27351697064143776,0.3409147993225939,12800.455962202555,13540.822095741918,15176.441705507774,16452.082981980922,21.67674207524874,640.0227981101277,0.10207926755241999,13163.15817892761,12479.023080241825,13654.853454513062,12348.192285554418,13023.090711279678,29137.63274949454,0.9829046150400924,1.0397548781575958,0.520853627196981,3.0,640.0227981101277,10046.531935346788,29739.565767989377,1.2741168837742523,1.3478105860691234,0.5103114760956988,3.0,640.0227981101277,
aiio_low_dynamic_sample,AIIO_manual_medium_seq_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,"Selected from AI-IO test HDF5 by low speed, low ground-acceleration, and low gyro norm.",strict_low_motion,,,,docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/medium/seq_1/processed_data/test/data.hdf5,manual,medium,seq_1,manual_medium_8m_s,305,2428,0.12561779242174628,3.049997091293335,0.6311460109625019,0.9547960109656577,0.9344665276450546,1.4141721275852768,0.12611702871451205,0.3874320948003594,0.2960894980340736,0.32989999651908875,13277.351028249888,13690.753917084327,14474.297810510612,14621.312386612448,1048.2653508256794,663.8675514124944,0.036646739459249594,13184.52243798188,13307.776876696638,13065.266587239883,13551.838211081156,13023.090711279678,29137.63274949454,1.0195238075666622,1.0512676461069541,0.4967561344104628,3.0,663.8675514124944,10046.531935346788,29739.565767989377,1.32158550967584,1.3627343251571267,0.4867017199723285,3.0,663.8675514124944,
