row_type,name,metric,value,unit,source_file,source_url,source_row_type,note
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,advance_ratio_low,-0.8,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,advance_ratio_high,0,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,rotational_speed_rpm,4000,rpm,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,wind_tunnel_speed_low_m_s,2.44,m/s,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,wind_tunnel_speed_high_m_s,12.19,m/s,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,time_history_duration_s,90,s,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,time_history_sample_rate_hz,120,Hz,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,time_history_lpf_hz,10,Hz,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,Shetty/Selig small-scale propellers in VRS,max_thrust_fluctuation_half_amplitude_fraction,0.3,fraction,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,reference_small_prop_vrs_dataset,AIAA small-scale fixed-pitch propeller VRS experiment with thrust/power curves in axial descent; text reports maximum thrust fluctuations of about +/-30% near the minimum-thrust advance ratio. Digitize figures before coefficient fitting.
vrs_packet_reference_anchor,NASA/Drexel COTS quadrotor vertical descent,vertical_descent_speed_m_s,15.24,m/s,docs/data/vrs_propwash_reference.csv,https://researchdiscovery.drexel.edu/view/pdfCoverPage?download=true&filePid=13594340130004721&instCode=01DRXU_INST,reference_multirotor_descent_wind_tunnel,Open multirotor wind-tunnel reference for vertical-descent disturbances and thrust-loss scale; it is platform-specific and should not overwrite induced-velocity normalization.
vrs_packet_reference_anchor,NASA/Drexel COTS quadrotor vertical descent,net_thrust_loss_fraction_low,0.08,fraction,docs/data/vrs_propwash_reference.csv,https://researchdiscovery.drexel.edu/view/pdfCoverPage?download=true&filePid=13594340130004721&instCode=01DRXU_INST,reference_multirotor_descent_wind_tunnel,Open multirotor wind-tunnel reference for vertical-descent disturbances and thrust-loss scale; it is platform-specific and should not overwrite induced-velocity normalization.
vrs_packet_reference_anchor,NASA/Drexel COTS quadrotor vertical descent,net_thrust_loss_fraction_high,0.1,fraction,docs/data/vrs_propwash_reference.csv,https://researchdiscovery.drexel.edu/view/pdfCoverPage?download=true&filePid=13594340130004721&instCode=01DRXU_INST,reference_multirotor_descent_wind_tunnel,Open multirotor wind-tunnel reference for vertical-descent disturbances and thrust-loss scale; it is platform-specific and should not overwrite induced-velocity normalization.
vrs_packet_reference_anchor,NASA/Drexel COTS quadrotor vertical descent,windmilling_speed_m_s,16.764,m/s,docs/data/vrs_propwash_reference.csv,https://researchdiscovery.drexel.edu/view/pdfCoverPage?download=true&filePid=13594340130004721&instCode=01DRXU_INST,reference_multirotor_descent_wind_tunnel,Open multirotor wind-tunnel reference for vertical-descent disturbances and thrust-loss scale; it is platform-specific and should not overwrite induced-velocity normalization.
vrs_packet_reference_anchor,NASA/Drexel COTS quadrotor vertical descent,windmilling_rotor_speed_rpm,3000,rpm,docs/data/vrs_propwash_reference.csv,https://researchdiscovery.drexel.edu/view/pdfCoverPage?download=true&filePid=13594340130004721&instCode=01DRXU_INST,reference_multirotor_descent_wind_tunnel,Open multirotor wind-tunnel reference for vertical-descent disturbances and thrust-loss scale; it is platform-specific and should not overwrite induced-velocity normalization.
vrs_packet_reference_anchor,gym-pybullet-drones cf2x downwash,prop_radius_m,0.0231348,m,docs/data/vrs_propwash_reference.csv,https://raw.githubusercontent.com/utiasDSL/gym-pybullet-drones/main/gym_pybullet_drones/envs/BaseAviary.py,reference_downwash_formula,Open-source nearby-drone downwash model; it supports having a wake term but does not directly calibrate this project's self-propwash torque.
vrs_packet_reference_anchor,gym-pybullet-drones cf2x downwash,downwash_coeff_1,2267.18,coefficient,docs/data/vrs_propwash_reference.csv,https://raw.githubusercontent.com/utiasDSL/gym-pybullet-drones/main/gym_pybullet_drones/envs/BaseAviary.py,reference_downwash_formula,Open-source nearby-drone downwash model; it supports having a wake term but does not directly calibrate this project's self-propwash torque.
vrs_packet_reference_anchor,gym-pybullet-drones cf2x downwash,downwash_coeff_2,0.16,coefficient,docs/data/vrs_propwash_reference.csv,https://raw.githubusercontent.com/utiasDSL/gym-pybullet-drones/main/gym_pybullet_drones/envs/BaseAviary.py,reference_downwash_formula,Open-source nearby-drone downwash model; it supports having a wake term but does not directly calibrate this project's self-propwash torque.
vrs_packet_reference_anchor,gym-pybullet-drones cf2x downwash,downwash_coeff_3,-0.11,coefficient,docs/data/vrs_propwash_reference.csv,https://raw.githubusercontent.com/utiasDSL/gym-pybullet-drones/main/gym_pybullet_drones/envs/BaseAviary.py,reference_downwash_formula,Open-source nearby-drone downwash model; it supports having a wake term but does not directly calibrate this project's self-propwash torque.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,advance_ratio_j,0,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,hover_ct_digitized,0.092,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,mean_ct_digitized,0.092,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,lower_measured_ct_digitized,0.088,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,upper_measured_ct_digitized,0.098,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,measured_half_amplitude_over_mean_fraction,0.054347826087,fraction,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=0.0,descent_ratio_vi_proxy,0,vi ratio,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,advance_ratio_j,-0.19,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,hover_ct_digitized,0.092,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,mean_ct_digitized,0.084,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,lower_measured_ct_digitized,0.066,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,upper_measured_ct_digitized,0.112,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,measured_half_amplitude_over_mean_fraction,0.27380952381,fraction,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.19,descent_ratio_vi_proxy,0.785090325718,vi ratio,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,advance_ratio_j,-0.3,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,hover_ct_digitized,0.092,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,mean_ct_digitized,0.08,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,lower_measured_ct_digitized,0.022,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,upper_measured_ct_digitized,0.128,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,measured_half_amplitude_over_mean_fraction,0.6625,fraction,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.3,descent_ratio_vi_proxy,1.23961630377,vi ratio,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,advance_ratio_j,-0.42,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,hover_ct_digitized,0.092,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,mean_ct_digitized,0.112,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,lower_measured_ct_digitized,0.094,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,upper_measured_ct_digitized,0.134,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,measured_half_amplitude_over_mean_fraction,0.178571428571,fraction,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.42,descent_ratio_vi_proxy,1.73546282527,vi ratio,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,advance_ratio_j,-0.62,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,hover_ct_digitized,0.092,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,mean_ct_digitized,0.16,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,lower_measured_ct_digitized,0.15,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,upper_measured_ct_digitized,0.17,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,measured_half_amplitude_over_mean_fraction,0.0625,fraction,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x5 Fig. 11 J=-0.62,descent_ratio_vi_proxy,2.56187369445,vi ratio,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x7 Fig. 12 J=0.0,advance_ratio_j,0,J,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x7 Fig. 12 J=0.0,hover_ct_digitized,0.105,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x7 Fig. 12 J=0.0,mean_ct_digitized,0.105,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
vrs_packet_shetty_digitized_envelope,APC Thin Electric 10x7 Fig. 12 J=0.0,lower_measured_ct_digitized,0.096,CT,docs/data/vrs_propwash_reference.csv,https://m-selig.ae.illinois.edu/pubs/ShettySelig-2011-AIAA-2011-1254-LRN-VSR-Props.pdf,shetty_selig_fig11_13_manual_digitization,Low-precision manual digitization of Shetty/Selig Figs. 11-13 measured CT envelopes.
