row_type,name,metric,value,unit,source_file,evidence_role,status,note
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_radius_meters,0.0635,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate rotor radius
propeller_archive_rotor_spec_config_delta,racingQuad,radius_ratio_candidate_over_current,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate radius divided by current radius
propeller_archive_rotor_spec_config_delta,racingQuad,current_blade_pitch_meters,0.10795,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade pitch
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_blade_pitch_meters,0.10795,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade pitch
propeller_archive_rotor_spec_config_delta,racingQuad,blade_pitch_ratio_candidate_over_current,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate pitch divided by current pitch
propeller_archive_rotor_spec_config_delta,racingQuad,current_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade count
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade count
propeller_archive_rotor_spec_config_delta,racingQuad,blade_count_delta,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate blade count minus current blade count
propeller_archive_rotor_spec_config_delta,racingQuad,current_thrust_coefficient,1.45e-06,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_thrust_coefficient,1.1970258229679278e-06,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CT converted to RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,racingQuad,thrust_coefficient_ratio_candidate_over_current,0.8255350503227088,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate thrust coefficient divided by current value
propeller_archive_rotor_spec_config_delta,racingQuad,current_yaw_torque_per_thrust_m,0.014,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec yaw torque per thrust
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_yaw_torque_per_thrust_m,0.014063300257624938,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CP CT converted yaw torque per thrust
propeller_archive_rotor_spec_config_delta,racingQuad,yaw_torque_ratio_candidate_over_current,1.0045214469732098,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate yaw torque arm divided by current value
propeller_archive_rotor_spec_config_delta,racingQuad,current_chord_to_radius,0.1536,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec representative chord ratio
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_chord_to_radius,0.2068,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R chord ratio candidate
propeller_archive_rotor_spec_config_delta,racingQuad,chord_ratio_candidate_over_current,1.346354166666667,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate chord ratio divided by current value
propeller_archive_rotor_spec_config_delta,racingQuad,current_beta_radians,0.36883120775304595,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec geometric pitch angle at 0.7R
propeller_archive_rotor_spec_config_delta,racingQuad,candidate_beta_radians,0.36498325317705416,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R beta angle candidate
propeller_archive_rotor_spec_config_delta,racingQuad,beta_delta_radians,-0.0038479545759917966,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate beta minus current beta
propeller_archive_rotor_spec_config_delta,racingQuad,config_patch_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,DroneConfig patch guard remains closed
propeller_archive_rotor_spec_config_delta,racingQuad,playable_reference_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current playable reference remains closed
propeller_archive_rotor_spec_config_delta,racingQuad,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current row remains blocked
propeller_archive_rotor_spec_config_delta,racingQuad,message,reference-table-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current blocking reason
propeller_archive_rotor_spec_config_delta,apDrone,preset_name,apDrone,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,target preset key
propeller_archive_rotor_spec_config_delta,apDrone,current_rotor_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig rotor count
propeller_archive_rotor_spec_config_delta,apDrone,bridge_full_rotor_spec_fit_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current bridge row readiness
propeller_archive_rotor_spec_config_delta,apDrone,current_radius_meters,0.06477,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig rotor radius
propeller_archive_rotor_spec_config_delta,apDrone,candidate_radius_meters,0.06477,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate rotor radius
propeller_archive_rotor_spec_config_delta,apDrone,radius_ratio_candidate_over_current,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate radius divided by current radius
propeller_archive_rotor_spec_config_delta,apDrone,current_blade_pitch_meters,0.1143,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade pitch
propeller_archive_rotor_spec_config_delta,apDrone,candidate_blade_pitch_meters,0.1143,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade pitch
propeller_archive_rotor_spec_config_delta,apDrone,blade_pitch_ratio_candidate_over_current,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate pitch divided by current pitch
propeller_archive_rotor_spec_config_delta,apDrone,current_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade count
propeller_archive_rotor_spec_config_delta,apDrone,candidate_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade count
propeller_archive_rotor_spec_config_delta,apDrone,blade_count_delta,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate blade count minus current blade count
propeller_archive_rotor_spec_config_delta,apDrone,current_thrust_coefficient,1.3918976015517363e-06,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,apDrone,candidate_thrust_coefficient,1.2956992471309511e-06,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CT converted to RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,apDrone,thrust_coefficient_ratio_candidate_over_current,0.9308869026618481,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate thrust coefficient divided by current value
propeller_archive_rotor_spec_config_delta,apDrone,current_yaw_torque_per_thrust_m,0.013572582176683558,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec yaw torque per thrust
propeller_archive_rotor_spec_config_delta,apDrone,candidate_yaw_torque_per_thrust_m,0.014344566262777437,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CP CT converted yaw torque per thrust
propeller_archive_rotor_spec_config_delta,apDrone,yaw_torque_ratio_candidate_over_current,1.0568782031336732,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate yaw torque arm divided by current value
propeller_archive_rotor_spec_config_delta,apDrone,current_chord_to_radius,0.1539475061677115,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec representative chord ratio
propeller_archive_rotor_spec_config_delta,apDrone,candidate_chord_to_radius,0.1996,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R chord ratio candidate
propeller_archive_rotor_spec_config_delta,apDrone,chord_ratio_candidate_over_current,1.296545848443653,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate chord ratio divided by current value
propeller_archive_rotor_spec_config_delta,apDrone,current_beta_radians,0.381567089385159,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec geometric pitch angle at 0.7R
propeller_archive_rotor_spec_config_delta,apDrone,candidate_beta_radians,0.36498325317705416,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R beta angle candidate
propeller_archive_rotor_spec_config_delta,apDrone,beta_delta_radians,-0.01658383620810483,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate beta minus current beta
propeller_archive_rotor_spec_config_delta,apDrone,config_patch_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,DroneConfig patch guard remains closed
propeller_archive_rotor_spec_config_delta,apDrone,playable_reference_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current playable reference remains closed
propeller_archive_rotor_spec_config_delta,apDrone,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current row remains blocked
propeller_archive_rotor_spec_config_delta,apDrone,message,reference-table-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current blocking reason
propeller_archive_rotor_spec_config_delta,cinewhoop,preset_name,cinewhoop,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,target preset key
propeller_archive_rotor_spec_config_delta,cinewhoop,current_rotor_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig rotor count
propeller_archive_rotor_spec_config_delta,cinewhoop,bridge_full_rotor_spec_fit_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current bridge row readiness
propeller_archive_rotor_spec_config_delta,cinewhoop,current_radius_meters,0.038,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig rotor radius
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_radius_meters,0.03799967,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate rotor radius
propeller_archive_rotor_spec_config_delta,cinewhoop,radius_ratio_candidate_over_current,0.9999913157894736,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate radius divided by current radius
propeller_archive_rotor_spec_config_delta,cinewhoop,current_blade_pitch_meters,0.0646,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade pitch
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_blade_pitch_meters,0.06459981999999999,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade pitch
propeller_archive_rotor_spec_config_delta,cinewhoop,blade_pitch_ratio_candidate_over_current,0.9999972136222908,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate pitch divided by current pitch
propeller_archive_rotor_spec_config_delta,cinewhoop,current_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade count
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_blade_count,3,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade count
propeller_archive_rotor_spec_config_delta,cinewhoop,blade_count_delta,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate blade count minus current blade count
propeller_archive_rotor_spec_config_delta,cinewhoop,current_thrust_coefficient,1.15e-05,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_thrust_coefficient,1.9879784913392918e-07,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CT converted to RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,cinewhoop,thrust_coefficient_ratio_candidate_over_current,0.017286769489906886,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate thrust coefficient divided by current value
propeller_archive_rotor_spec_config_delta,cinewhoop,current_yaw_torque_per_thrust_m,0.013,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec yaw torque per thrust
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_yaw_torque_per_thrust_m,0.0090082900024336,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CP CT converted yaw torque per thrust
propeller_archive_rotor_spec_config_delta,cinewhoop,yaw_torque_ratio_candidate_over_current,0.6929453848025847,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate yaw torque arm divided by current value
propeller_archive_rotor_spec_config_delta,cinewhoop,current_chord_to_radius,0.1536,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec representative chord ratio
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_chord_to_radius,0.2599,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R chord ratio candidate
propeller_archive_rotor_spec_config_delta,cinewhoop,chord_ratio_candidate_over_current,1.692057291666667,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate chord ratio divided by current value
propeller_archive_rotor_spec_config_delta,cinewhoop,current_beta_radians,0.36883120775304595,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec geometric pitch angle at 0.7R
propeller_archive_rotor_spec_config_delta,cinewhoop,candidate_beta_radians,0.43720497762457955,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive 0.7R beta angle candidate
propeller_archive_rotor_spec_config_delta,cinewhoop,beta_delta_radians,0.0683737698715336,rad,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate beta minus current beta
propeller_archive_rotor_spec_config_delta,cinewhoop,config_patch_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,DroneConfig patch guard remains closed
propeller_archive_rotor_spec_config_delta,cinewhoop,playable_reference_allowed,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current playable reference remains closed
propeller_archive_rotor_spec_config_delta,cinewhoop,status,BLOCKED,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current row remains blocked
propeller_archive_rotor_spec_config_delta,cinewhoop,message,reference-table-handoff-blocked,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current blocking reason
propeller_archive_rotor_spec_config_delta,heavyLift,preset_name,heavyLift,text,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,target preset key
propeller_archive_rotor_spec_config_delta,heavyLift,current_rotor_count,4,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig rotor count
propeller_archive_rotor_spec_config_delta,heavyLift,bridge_full_rotor_spec_fit_ready,false,boolean,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current bridge row readiness
propeller_archive_rotor_spec_config_delta,heavyLift,current_radius_meters,0.127,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig rotor radius
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_radius_meters,0.127,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate rotor radius
propeller_archive_rotor_spec_config_delta,heavyLift,radius_ratio_candidate_over_current,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate radius divided by current radius
propeller_archive_rotor_spec_config_delta,heavyLift,current_blade_pitch_meters,0.127,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade pitch
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_blade_pitch_meters,0.127,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade pitch
propeller_archive_rotor_spec_config_delta,heavyLift,blade_pitch_ratio_candidate_over_current,1.0,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate pitch divided by current pitch
propeller_archive_rotor_spec_config_delta,heavyLift,current_blade_count,2,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current DroneConfig blade count
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_blade_count,2,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive candidate blade count
propeller_archive_rotor_spec_config_delta,heavyLift,blade_count_delta,0,count,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate blade count minus current blade count
propeller_archive_rotor_spec_config_delta,heavyLift,current_thrust_coefficient,4.5e-05,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_thrust_coefficient,1.1636357963656028e-05,N_per_rad2,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CT converted to RotorSpec thrust coefficient
propeller_archive_rotor_spec_config_delta,heavyLift,thrust_coefficient_ratio_candidate_over_current,0.2585857325256895,ratio,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,candidate thrust coefficient divided by current value
propeller_archive_rotor_spec_config_delta,heavyLift,current_yaw_torque_per_thrust_m,0.03,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,current RotorSpec yaw torque per thrust
propeller_archive_rotor_spec_config_delta,heavyLift,candidate_yaw_torque_per_thrust_m,0.013822491322424616,m,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/PropellerArchiveRotorSpecConfigDeltaReport.java,current_config_delta,BLOCKED,archive CP CT converted yaw torque per thrust
