row_type,name,source,repo_source,paper_source,local_source_file,source_lines,unit_interpretation,evidence,sample_file_count,hdf5_import_note,note,hdf5_path,mode,trajectory,sequence,reference_speed_label,speed_max_m_s,sample_rate_hz,telemetry_nyquist_hz,rotor_spd_unit,rotor_rpm_p50,rotor_rpm_p95,rotor_rpm_p99,rotor_rpm_max,motor_fundamental_hz_at_p95,motor_fundamental_hz_at_max,three_blade_bpf_hz_at_p95,three_blade_bpf_hz_at_max,three_blade_bpf_max_over_telemetry_nyquist,hdf5_shape,hdf5_sample_count,rotor_spd_column_count,zero_fraction,racingQuad_hover_rpm,racingQuad_max_rpm,racingQuad_rotor_rpm_over_hover_rpm,racingQuad_rotor_rpm_over_max_rpm,racingQuad_blade_count,racingQuad_same_blade_count_bpf_hz,apDrone_hover_rpm,apDrone_max_rpm,apDrone_rotor_rpm_over_hover_rpm,apDrone_rotor_rpm_over_max_rpm,apDrone_blade_count,apDrone_same_blade_count_bpf_hz,speed_max_m_s_max,rotor_rpm_p95_mean_of_samples,rotor_rpm_max_across_samples,three_blade_bpf_hz_at_group_max,hdf5_total_sample_rows,hdf5_total_duration_s,rotor_rpm_sample_p95_of_file_p95_or_max_values,rotor_rpm_max_across_extracted_samples,three_blade_bpf_hz_at_dataset_max
aiio_rotor_speed_sample_summary,AIIO_manual_medium_seq_4_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/manual/medium/seq_4/processed_data/test/data.hdf5,manual,medium,seq_4,manual_medium_8m_s,9.83957851221623,100.00009536752259,50.000047683761295,mechanical_rpm,14563.990211535596,18628.0,20418.250035402136,22754.044051825676,310.46666666666664,379.2340675304279,931.4,1137.7022025912838,22.75402235187827,2428x4,2428,4,0.0012355848434925864,13023.090711279678,29137.63274949454,1.74720767568007,0.7809160149504732,3.0,1137.7022025912838,10046.531935346788,29739.565767989377,2.264865547460209,0.7651101643292092,3.0,1137.7022025912838,,,,,,,,,
aiio_rotor_speed_sample_summary,AIIO_random_spd_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/random/spd_1/processed_data/test/data.hdf5,autonomous,random,spd_1,directory_spd_1,0.9414912373443818,100.00009536752259,50.000047683761295,mechanical_rpm,13791.22287363166,14568.73777947163,15042.243499084383,17909.03763948004,242.81229632452718,298.4839606580007,728.4368889735815,895.451881974002,17.909020560090813,8216x4,8216,4,0.005142405063291139,13023.090711279678,29137.63274949454,1.375175681143686,0.6146359861643432,3.0,895.451881974002,10046.531935346788,29739.565767989377,1.7826089395556033,0.6021956668498737,3.0,895.451881974002,,,,,,,,,
aiio_rotor_speed_sample_summary,AIIO_random_spd_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/random/spd_3/processed_data/test/data.hdf5,autonomous,random,spd_3,directory_spd_3,2.4666565032220027,100.00009536752259,50.000047683761295,mechanical_rpm,13785.0,15533.770654271586,17228.286439648957,21322.74376731302,258.8961775711931,355.3790627885503,776.6885327135792,1066.137188365651,21.322723432359933,8281x4,8281,4,0.0011472044439077406,13023.090711279678,29137.63274949454,1.6373028676552772,0.7317939638621779,3.0,1066.137188365651,10046.531935346788,29739.565767989377,2.1223984460043424,0.7169823505043934,3.0,1066.137188365651,,,,,,,,,
aiio_rotor_speed_sample_summary,AIIO_updown_circle_spd_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/updown_circle/spd_1/processed_data/test/data.hdf5,autonomous,updown_circle,spd_1,directory_spd_1,1.370133157117957,100.00009536752259,50.000047683761295,mechanical_rpm,13784.86682860581,14927.038509536724,15583.9482491736,18170.421199242883,248.7839751589454,302.8403533207147,746.3519254768362,908.5210599621441,18.170403870578866,7140x4,7140,4,0.0,13023.090711279678,29137.63274949454,1.3952464589304405,0.623606638036101,3.0,908.5210599621441,10046.531935346788,29739.565767989377,1.808626232034734,0.6109847514586405,3.0,908.5210599621441,,,,,,,,,
aiio_rotor_speed_sample_summary,AIIO_updown_circle_spd_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/updown_circle/spd_3/processed_data/test/data.hdf5,autonomous,updown_circle,spd_3,directory_spd_3,2.063893761915665,100.00009536752259,50.000047683761295,mechanical_rpm,13755.643258204738,14928.0,15681.218269050516,17830.370045589876,248.8,297.1728340931646,746.4,891.5185022794938,17.830353041223912,6573x4,6573,4,0.011486383690856534,13023.090711279678,29137.63274949454,1.3691350571755194,0.6119361239426421,3.0,891.5185022794938,10046.531935346788,29739.565767989377,1.774778616176708,0.5995504502214978,3.0,891.5185022794938,,,,,,,,,
aiio_rotor_speed_sample_summary,AIIO_updown_eight_spd_1_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/updown_eight/spd_1/processed_data/test/data.hdf5,autonomous,updown_eight,spd_1,directory_spd_1,1.455562213715619,100.00009536752259,50.000047683761295,mechanical_rpm,13791.91853562767,14658.358143141511,15314.952385957407,16945.246253836434,244.30596905235853,282.4207708972739,732.9179071570757,847.2623126918218,16.945230093590297,6193x4,6193,4,0.010051671241724527,13023.090711279678,29137.63274949454,1.3011693329571654,0.5815587834303523,3.0,847.2623126918218,10046.531935346788,29739.565767989377,1.6866761946197424,0.5697879513787556,3.0,847.2623126918218,,,,,,,,,
aiio_rotor_speed_sample_summary,AIIO_updown_eight_spd_3_test,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,,,"RPM comes from MAVROS ESCStatus.rpm. The 100 Hz HDF5 sample rate is telemetry/feature cadence, not a vibration bandwidth capable of resolving kHz blade-pass content directly.",docs/data/raw/aiio/sample_extract/datasets/our2/indoor/updown_eight/spd_3/processed_data/test/data.hdf5,autonomous,updown_eight,spd_3,directory_spd_3,2.549164344294923,100.00009536752259,50.000047683761295,mechanical_rpm,13850.197306617254,15361.239025378844,16203.923358183923,18888.62592288761,256.02065042298074,314.81043204812687,768.0619512689422,944.4312961443806,18.888607909290197,6278x4,6278,4,0.0,13023.090711279678,29137.63274949454,1.4503950207862426,0.6482553365017368,3.0,944.4312961443806,10046.531935346788,29739.565767989377,1.8801140577109619,0.6351345567802024,3.0,944.4312961443806,,,,,,,,,
aiio_rotor_speed_group_summary,directory_spd_1,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,5,,Group summary uses the per-file rows from aiio_flight_log_sample_reference.csv.,,,,,,,,,mechanical_rpm,,,,,,,,,,,,,,13023.090711279678,29137.63274949454,1.4212969492044083,0.6352499276893098,3.0,925.4839548577036,10046.531935346788,29739.565767989377,1.8423948897262081,0.6223923792820553,3.0,925.4839548577036,1.5144669839441323,14742.230843595393,18509.679097154072,925.4839548577036,,,,,
aiio_rotor_speed_group_summary,directory_spd_3,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,5,,Group summary uses the per-file rows from aiio_flight_log_sample_reference.csv.,,,,,,,,,mechanical_rpm,,,,,,,,,,,,,,13023.090711279678,29137.63274949454,1.6373028676552772,0.7317939638621779,3.0,1066.137188365651,10046.531935346788,29739.565767989377,2.1223984460043424,0.7169823505043934,3.0,1066.137188365651,2.850049493371457,15272.495575183228,21322.74376731302,1066.137188365651,,,,,
aiio_rotor_speed_group_summary,manual_high_14m_s,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,4,,Group summary uses the per-file rows from aiio_flight_log_sample_reference.csv.,,,,,,,,,mechanical_rpm,,,,,,,,,,,,,,13023.090711279678,29137.63274949454,2.2380884667781697,1.0003156184068034,3.0,1457.3414561360478,10046.531935346788,29739.565767989377,2.901183145615996,0.980069088772425,3.0,1457.3414561360478,13.597415180566555,19948.315927331918,29146.829122720956,1457.3414561360478,,,,,
aiio_rotor_speed_group_summary,manual_low_5m_s,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,4,,Group summary uses the per-file rows from aiio_flight_log_sample_reference.csv.,,,,,,,,,mechanical_rpm,,,,,,,,,,,,,,13023.090711279678,29137.63274949454,1.5516357835799572,0.693504984916108,3.0,1010.3546780214652,10046.531935346788,29739.565767989377,2.0113501545079986,0.6794683459090552,3.0,1010.3546780214652,5.688760502155072,17139.33177658876,20207.093560429304,1010.3546780214652,,,,,
aiio_rotor_speed_group_summary,manual_medium_8m_s,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,4,,Group summary uses the per-file rows from aiio_flight_log_sample_reference.csv.,,,,,,,,,mechanical_rpm,,,,,,,,,,,,,,13023.090711279678,29137.63274949454,1.8819113740136144,0.8411219519812718,3.0,1225.4151267184138,10046.531935346788,29739.565767989377,2.4394788860562455,0.8240975246769794,3.0,1225.4151267184138,9.83957851221623,18253.885456538752,24508.30253436828,1225.4151267184138,,,,,
aiio_rotor_speed_dataset_summary,AI-IO extracted test HDF5 rotor speed envelope,https://github.com/SJTU-ViSYS-team/AI-IO/releases/download/v1.0/AI-IO_dataset.tar.gz,https://github.com/SJTU-ViSYS-team/AI-IO,https://arxiv.org/html/2603.00597v1,,,,,22,,"Dataset-level row summarizes extracted test HDF5 files, not the entire unextracted ROS bag corpus.",,,,,,,,,mechanical_rpm,,,,,,,,,,,,,,13023.090711279678,29137.63274949454,2.2380884667781697,1.0003156184068034,3.0,1457.3414561360478,10046.531935346788,29739.565767989377,2.901183145615996,0.980069088772425,3.0,1457.3414561360478,,,,,96886,968.6390762329102,24245.16376198689,29146.829122720956,1457.3414561360478
