row_type,name,dataset_id,dataset_version,doi,source,local_source_file,filename,chemistry,series,temperature_c,c_rate,file_size_mb,sample_count,discharge_duration_s,mean_current_a,capacity_ah,implied_nominal_capacity_ah_from_current_over_c,delivered_capacity_over_implied_nominal,energy_wh,average_voltage_v,rest_voltage_before_discharge_v,rest_temperature_before_discharge_c,loaded_voltage_after_5s_v,initial_sag_v,initial_resistance_proxy_ohm,initial_resistance_proxy_mohm,start_surface_temp_c,max_surface_temp_c,surface_temp_rise_c,end_voltage_v,end_surface_temp_c,voltage_at_10pct_delivered_v,surface_temp_at_10pct_delivered_c,voltage_at_50pct_delivered_v,surface_temp_at_50pct_delivered_c,voltage_at_90pct_delivered_v,surface_temp_at_90pct_delivered_c,baseline_c_rate,baseline_curve_name,current_delta_vs_baseline_a,voltage_deficit_vs_0_05c_at_10pct_v,resistance_proxy_vs_0_05c_at_10pct_mohm,voltage_deficit_vs_0_05c_at_50pct_v,resistance_proxy_vs_0_05c_at_50pct_mohm,voltage_deficit_vs_0_05c_at_90pct_v,resistance_proxy_vs_0_05c_at_90pct_mohm,reference_temperature_c,capacity_ratio_vs_25c,energy_ratio_vs_25c,voltage_50pct_delta_vs_25c_v,initial_resistance_proxy_ratio_vs_25c,surface_temp_rise_delta_vs_25c_c
selected_discharge_curve,LFP_k1_0_05C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/LFP/35degC/LFP_k1_0_05C_35degC.xlsx,LFP_k1_0_05C_35degC.xlsx,LFP,k1,35.0,0.05,5.988704,74127,74125.23109999999,0.12502259809591615,2.5742580487744466,2.5004519619183228,1.029517098500665,8.346997374613688,3.2424866569175252,3.5617027282714844,35.16340637207031,3.546699822127784,0.015002906143700478,0.12000155469645889,120.00155469645888,35.176239013671875,35.509159088134766,0.3329200744628906,2.00002384185791,35.2225341796875,3.315784099082709,35.175148010253906,3.2726184242770464,35.30913981390893,3.1737055153828946,35.180354800184745,,,,,,,,,,,,,,,
selected_discharge_curve,LFP_k1_10C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/LFP/35degC/LFP_k1_10C_35degC.xlsx,LFP_k1_10C_35degC.xlsx,LFP,k1,35.0,10.0,0.896036,361,359.96070000000145,24.99743064816969,2.4994683573888254,2.499743064816969,0.9998901057344612,6.582394994470443,2.633518033949835,3.5717029571533203,34.51279258728027,2.766214795218452,0.8054881619348682,0.032222838149721836,32.22283814972184,34.52281188964844,50.130174068407264,15.607362178758827,1.9998472929000854,50.130174068407264,2.717998114287947,35.56837207678053,2.659068167385619,41.7454833984375,2.53076181984418,47.84683162434333,0.05,LFP_k1_0_05C_35degC,24.872408050073773,0.5977859847947622,24.03410170785571,0.6135502568914273,24.66790733153831,0.6429436955387144,25.849676245433237,,,,,,
selected_discharge_curve,LFP_k1_1C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/LFP/35degC/LFP_k1_1C_35degC.xlsx,LFP_k1_1C_35degC.xlsx,LFP,k1,35.0,1.0,1.097518,3678,3676.5784999999996,2.5002869789596485,2.5534725629027286,2.5002869789596485,1.021271791754565,7.735172336173371,3.0292756807146604,3.5613698959350586,35.13423728942871,3.2863875180706486,0.27498237786441004,0.10998032632991124,109.98032632991124,35.139129638671875,37.02613830566406,1.8870086669921875,1.9999336004257202,37.009185791015625,3.1069458607623277,35.58620834350586,3.0587969534490433,35.69422912597656,2.9480473554128204,36.42443083225893,0.05,LFP_k1_0_05C_35degC,2.375264380863732,0.2088382383203813,87.92210248378336,0.21382147082800307,90.0200721025631,0.2256581599700742,95.00338648113636,,,,,,
selected_discharge_curve,LFP_k1_20C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/LFP/35degC/LFP_k1_20C_35degC.xlsx,LFP_k1_20C_35degC.xlsx,LFP,k1,35.0,20.0,0.668809,173,171.01980000000003,49.997554426248364,2.3751570452615955,2.4998777213124184,0.9501092893514226,5.575366013461626,2.3473673139148428,3.5761070251464844,35.409464927741226,2.467350339646289,1.1087566855001953,0.022176218381555597,22.176218381555596,35.37520980834961,64.95318603515625,29.57797622680664,1.9999141693115234,64.95318603515625,2.4108913908267944,36.56861877441406,2.3548079045362904,49.120784759521484,2.2847224591406863,61.46875350854693,0.05,LFP_k1_0_05C_35degC,49.87253182815245,0.9048927082559146,18.14411009599303,0.917810519740756,18.403126653029936,0.8889830562422083,17.82510379271317,,,,,,
selected_discharge_curve,LFP_k1_2C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/LFP/35degC/LFP_k1_2C_35degC.xlsx,LFP_k1_2C_35degC.xlsx,LFP,k1,35.0,2.0,0.996361,1831,1829.5694000000003,4.997188016015412,2.5396390353103153,2.498594008007706,1.0164272495535749,7.349255942830266,2.8938190981665506,3.5697710514068604,35.32011032104492,3.104390943471148,0.4653801079357125,0.09312839669914817,93.12839669914817,35.34009552001953,39.29480743408203,3.9547119140625,1.9999665021896362,39.29480743408203,2.972518696922499,36.1373291015625,2.925171847251858,37.25830841064453,2.803640669821849,38.416446685791016,0.05,LFP_k1_0_05C_35degC,4.872165417919495,0.3432654021602102,70.45438172064175,0.3474465770251882,71.31255760473631,0.3700648455610458,75.95490173629416,,,,,,
selected_discharge_curve,NMC_k1_0_05C_05degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/05degC/NMC_k1_0_05C_05degC.xlsx,NMC_k1_0_05C_05degC.xlsx,NMC,k1,5.0,0.05,6.144093,67486,67484.717,0.25001463673016777,4.686713048838252,5.000292734603355,0.9372877344570152,17.120912714892032,3.6530746679991397,4.181474208831787,5.821267127990723,4.158979486718038,0.022494722113749255,0.08997362077655892,89.97362077655892,5.783782482147217,7.257294654846191,1.4735121726989746,2.4999890327453613,7.048153877258301,4.053467222791346,5.91773644279346,3.6688808263777095,6.379722522024158,3.21005833307119,4.81857366448119,,,,,,,,,,,,,,,
selected_discharge_curve,NMC_k1_1C_05degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/05degC/NMC_k1_1C_05degC.xlsx,NMC_k1_1C_05degC.xlsx,NMC,k1,5.0,1.0,1.800071,3134,3132.6705,5.000398485388205,4.351278018516482,5.000398485388205,0.8701862524019767,14.04439475946169,3.227648221901014,4.182641506195068,8.342973971219092,3.7595615241079927,0.42307998208707565,0.08460925330718516,84.60925330718516,8.352569580078125,20.17087745666504,11.818307876586914,2.49997878074646,20.17087745666504,3.6169852316508324,11.560224533081055,3.227805952129196,16.24902656467493,2.833557595827293,18.69241329024983,0.05,NMC_k1_0_05C_05degC,4.750383848658037,0.43648199114051334,91.88352037358362,0.44107487424851355,92.85036500221246,0.37650073724389665,79.25690833389315,,,,,,
selected_discharge_curve,NMC_k1_2C_05degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/05degC/NMC_k1_2C_05degC.xlsx,NMC_k1_2C_05degC.xlsx,NMC,k1,5.0,2.0,1.320944,1347,1345.7554,9.997703676853874,3.737349835936645,4.998851838426937,0.7476416498698893,11.090252827920914,2.9674109502091883,4.183693885803223,7.04418683052063,3.6011142464823886,0.582579639320834,0.058271344915892025,58.27134491589202,7.060642242431641,16.577844619750977,9.517202377319336,2.4999706745147705,16.11114501953125,3.4565781076768975,8.801955267732366,2.9225585920311103,13.335399627685547,2.5908655214189475,16.214197158813477,0.05,NMC_k1_0_05C_05degC,9.747689040123706,0.5968891151144482,61.233910176813886,0.7463222343465992,76.56401750964429,0.6191928116522423,63.52201112525274,,,,,,
selected_discharge_curve,NMC_k1_0_05C_25degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/25degC/NMC_k1_0_05C_25degC.xlsx,NMC_k1_0_05C_25degC.xlsx,NMC,k1,25.0,0.05,6.096861,70000,69998.7907,0.25000930539028987,4.861208059073134,5.000186107805797,0.9722054248109477,17.823491675864243,3.6664737364198667,4.185953378677368,25.107877731323242,4.169625709844433,0.016327668832935238,0.06530824445692568,65.30824445692568,25.057647705078125,27.57188606262207,2.5142383575439453,2.499969244003296,25.532352447509766,4.064331200651273,25.59005782311727,3.683964403165144,25.16052895354018,3.2067148392701164,25.686739234327188,,,,,,,,,,,,,,,
selected_discharge_curve,NMC_k1_1C_25degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/25degC/NMC_k1_1C_25degC.xlsx,NMC_k1_1C_25degC.xlsx,NMC,k1,25.0,1.0,1.868963,3391,3389.396200000003,5.000325278454001,4.70780099012875,5.000325278454001,0.9414989481612898,15.592102871323576,3.311971534909159,4.186493396759033,25.2020545997233,3.860485232697158,0.32600816406187505,0.06519739135104229,65.19739135104228,25.18794059753418,31.163291931152344,5.975351333618164,2.49998140335083,31.138418197631836,3.709444396733984,26.87558980115554,3.3081501845698718,29.153931156085577,2.9157927461657156,30.391189575195312,0.05,NMC_k1_0_05C_25degC,4.750315973063712,0.3548868039172888,74.70804172388661,0.3758142185952722,79.11352017977262,0.29092209310440076,61.24268254028812,,,,,,
selected_discharge_curve,NMC_k1_2C_25degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/25degC/NMC_k1_2C_25degC.xlsx,NMC_k1_2C_25degC.xlsx,NMC,k1,25.0,2.0,1.435703,1623,1621.1305999999986,9.99834039750396,4.502392502776252,4.99917019875198,0.9006279689977857,14.14643285627575,3.141981257198882,4.185472249984741,25.01799289004313,3.678923068844956,0.5065491811397851,0.05066332621224247,50.66332621224247,24.994874954223633,48.523807525634766,23.528932571411133,2.4998269081115723,48.523807525634766,3.5407749715041668,30.0543270111084,3.1311935352777973,41.318824768066406,2.7489314910060534,47.27902603149414,0.05,NMC_k1_0_05C_25degC,9.74833109211367,0.5235562291471059,53.70726785948613,0.5527708678873466,56.70415404073979,0.457783348264063,46.960176458758816,,,,,,
selected_discharge_curve,NMC_k1_0_05C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/35degC/NMC_k1_0_05C_35degC.xlsx,NMC_k1_0_05C_35degC.xlsx,NMC,k1,35.0,0.05,6.137061,69820,69818.8929,0.2500110819965678,4.84874914627814,5.000221639931356,0.9697068441039555,17.73921948675815,3.6585145883190573,4.18672251701355,35.23271942138672,4.167161453007483,0.01956106400606661,0.07824078776770042,78.24078776770043,35.26378631591797,35.45775604248047,0.1939697265625,2.499990940093994,35.40467834472656,4.06269539304567,35.276092529296875,3.6796292730672415,35.32273483276367,3.1859400381620833,35.2803266173137,,,,,,,,,,,,,,,
selected_discharge_curve,NMC_k1_1C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/35degC/NMC_k1_1C_35degC.xlsx,NMC_k1_1C_35degC.xlsx,NMC,k1,35.0,1.0,1.730248,3350,3348.5944999999992,5.000329486647648,4.651132140996783,5.000329486647648,0.9301651328010834,15.178548260713344,3.2634093808954723,4.187071084976196,35.14894104003906,3.796239137649536,0.39083194732666016,0.07816123884841919,78.16123884841919,35.14968490600586,41.91886901855469,6.769184112548828,2.4999899864196777,41.88694381713867,3.656936887949772,37.202213287353516,3.2568592857131637,39.825316683736844,2.870975207492902,41.07646179199219,0.05,NMC_k1_0_05C_35degC,4.750318404651081,0.4057585050958985,85.41711745019379,0.4227699873540778,88.99824208418109,0.31496483066918124,66.3039408812673,,,,,,
selected_discharge_curve,NMC_k1_2C_35degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NMC/35degC/NMC_k1_2C_35degC.xlsx,NMC_k1_2C_35degC.xlsx,NMC,k1,35.0,2.0,1.440771,1642,1640.347099999999,9.998047223480262,4.5556287887757705,4.999023611740131,0.9113037150048553,14.632841533344358,3.212035530506125,4.187844276428223,34.68626022338867,3.775421328374921,0.4124229480533015,0.04125035007683625,41.25035007683625,34.68322707006027,48.4779167175293,13.794689647469028,2.4999289512634277,48.442955017089844,3.6189575399389526,37.851142404872725,3.198383768175574,44.52017593383789,2.82700361178398,47.636967177810135,0.05,NMC_k1_0_05C_35degC,9.748036141483693,0.44373785310671776,45.52074352887852,0.4812455048916675,49.36845718530747,0.3589364263781034,36.82140906829586,,,,,,
selected_discharge_curve,NCA_k1_0_05C_05degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NCA/05degC/NCA_k1_0_05C_05degC.xlsx,NCA_k1_0_05C_05degC.xlsx,NCA,k1,5.0,0.05,6.254467,66153,66151.2519,0.16752604114609798,3.078349264232968,3.3505208229219594,0.9187673877962552,11.224648892706941,3.646320780791515,4.166007995605469,5.185728291980178,4.137534210968018,0.028473784637450983,0.1699663195205529,169.9663195205529,5.178389549255371,6.011466026306152,0.8330764770507812,2.499995231628418,5.623412132263184,4.018382247628849,5.318498540851425,3.640433137498459,4.936422397608696,3.3023974834780923,5.117482662200928,,,,,,,,,,,,,,,
selected_discharge_curve,NCA_k1_1C_05degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NCA/05degC/NCA_k1_1C_05degC.xlsx,NCA_k1_1C_05degC.xlsx,NCA,k1,5.0,1.0,2.045078,2892,2890.9663999999975,3.350302588395558,2.690447801942653,3.350302588395558,0.8030462117844388,8.664306479666337,3.2203956803808738,4.166240692138672,4.859805107116699,3.681941084162018,0.48429960797665395,0.1445539903333276,144.55399033332762,4.90806770324707,15.239014625549316,10.330946922302246,2.4999942779541016,15.239014625549316,3.5752869768509257,8.174592018127441,3.248639086148252,10.392620086669922,2.81110871913408,12.951706886291504,0.05,NCA_k1_0_05C_05degC,3.18277654724946,0.4430952707779232,139.21658156016136,0.3917940513502072,123.09819603540616,0.4912887643440125,154.35854734086874,,,,,,
selected_discharge_curve,NCA_k1_2C_05degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NCA/05degC/NCA_k1_2C_05degC.xlsx,NCA_k1_2C_05degC.xlsx,NCA,k1,5.0,2.0,1.791984,982,980.6894999999968,6.698682322764348,1.8248128455359052,3.349341161382174,0.5448274026474087,5.404251270003133,2.9615372794112647,4.16586709022522,5.197974209615017,3.2901793801385244,0.8756877100866953,0.13072536775043317,130.72536775043318,5.171884059906006,24.96967887878418,19.797794818878174,2.4999709129333496,24.96967887878418,3.1825022105595973,9.948161949721621,2.992098216920901,19.161359894458435,2.66210492548787,23.275102836816956,0.05,NCA_k1_0_05C_05degC,6.531156281618251,0.8358800370692516,127.98346893364221,0.6483349205775579,99.2680151296146,0.6402925579902221,98.03663093965565,,,,,,
selected_discharge_curve,NCA_k1_0_05C_25degC,kxsbr4x3j2,2,10.17632/kxsbr4x3j2.2,https://data.mendeley.com/datasets/kxsbr4x3j2/2,docs/data/raw/mendeley_kxsbr4x3j2_subset/NCA/25degC/NCA_k1_0_05C_25degC.xlsx,NCA_k1_0_05C_25degC.xlsx,NCA,k1,25.0,0.05,6.335269,75125,75123.13560000001,0.1600186368947021,3.3391949339150293,3.200372737894042,1.0433768836914719,12.215862049853177,3.6583255220535227,4.178549528121948,25.592804084465854,4.163334717087058,0.015214811034890197,0.09508149381938603,95.08149381938604,25.625768204012175,27.25897789001465,1.6332096860024734,2.5000030994415283,25.453550338745117,4.034973196944418,25.175526710874458,3.6375071118993407,24.936246694865417,3.302116156335176,25.687576377589362,,,,,,,,,,,,,,,
